Pathway	Order	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	o__Tissierellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7948277146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4444529466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1979832744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	o__Veillonellales	15.7295337775	209.7820833147	58.3472333006	60.6041192143	260.4087214299	0	23.2004805627	5.7259598109	0	272.1859471997	124.0626115437	4.5844850168	171.6268249959	26.3928157119	47.0105044045	17.4460927047	54.8226409946	59.3186242133	0	0	0	0	111.3299417609	31.661598012	0	17.1799924944	17.6723574798	118.1482880414	88.8368594745	46.4734575106	130.0122615396	22.854735844	13.9005161528	0	0	0	782.0415879115	9.7839836334	164.8134948621	187.0141623428	240.1131637392	283.1007006677	230.2098809339	448.4893257677	249.6705472489	792.6392119114	0	40.4764036382	0	0	20.8966439395	0	200.5244398888	125.7462488935	28.3314834054	179.7677531836	330.6618717582	174.2218370472	1111.9709825672	410.5400232504	129.6194446602	222.1518284623	402.8190406207	87.4774421661	678.9454817097	169.8891895303	0	0	0	0	380.2266411081	0	204.3903511654	323.9480644604	0	0	392.7426529814	280.2445970818	0	56.7724062018	243.1367369581	213.7926082144	220.5352427891	159.9566978465	139.8519853138	207.8203548942	0	179.9729143835	26.9443453067	20.0803761433	23.4301127534	28.0632478083	0	12.4841586829	128.9024596715	1041.8537517141	56.5749250315	110.3942915201	0	118.8715684457	0	0	0	9.7178037401	32.9560071262	0	50.4456052372	0	0	131.587467907	0	0	0	0	0	0	146.9780974843	0	0	17.4368246551	0	176.5732769436	10.2922490593	196.2667604696	9.7630859309	0	23.1594019371	32.0959804894	344.8200496265	192.5497410068	0	81.8551069692	361.6241644517	0	248.3889052734	0	615.1836116116	68.0586660911	405.9019017874	6.4407324934	0	7.7163043858	37.1761364969	0	455.2384457148	54.8260978295	34.3849294581	682.4283946208	237.2332046455	101.1480314697	255.3912703217	26.2723960896	375.1259808243	73.2078112675	13.9951890697	4.6616066573	182.8851377582	230.1766716217	121.4144778245	36.4816877452	34.4645687424	132.3503746521	70.5098345399	49.7493881374	65.8570710711	6.9703702135	0	0	0	0	0	0	0	0	0	160.613157699	142.5423656112	207.4062018998	36.7894847934	193.0424557635	59.7232672907	602.3480059457
UNINTEGRATED	o__Acidaminococcales	32355.9958885658	0	96204.8082138775	2303.5961486424	10313.9630538178	12810.0812071853	2510.8446828086	15420.1041751721	0	0	0	0	0	0	0	45804.1993772144	100095.59484484	14451.3924156884	66181.7519296793	0	5572.3171560586	2406.125046988	0	0	0	0	0	0	0	0	15278.4664860649	45690.8319346497	51235.4249942235	22450.9758930874	32815.2222098163	0	0	0	0	0	0	85380.6806488207	160882.243713604	489542.285874486	0	254669.627720513	0	0	0	0	55199.4506060107	0	7768.8262834243	90581.7141031895	0	73020.4733414811	351175.983736433	0	751610.940250361	371429.54770552	64206.3326493851	284810.213617646	786754.645069387	0	470804.331141415	0	0	0	0	0	0	0	0	0	0	0	206185.575744114	253121.30311809	193601.602307302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25722.8644227923	0	0	68872.0169805486	75534.9525454287	28727.7861125803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48104.4928290879	0	0	0	0	0	0	0	91808.5885282797	135305.166310966	0	0	66140.84962162	84255.4565412528	0	0	0	0	0	0	0	0	99020.9108584075	92567.0632409905	169717.870875001	194502.902621266	181188.751886155	135912.261654925	23679.7857037363	25027.5057112063	0	0	55180.7359530496	239453.796776317	72822.4829592839	55037.8815318818	226468.920379402	38095.4545587865	178839.70638399
UNINTEGRATED	o__Actinomycetales	3520.9783684658	5094.7228697338	9622.0428763919	10152.2897168506	2197.2300874923	2751.0320170499	7698.8170794597	4179.9016451722	47417.2836421667	82094.3328011198	10018.4336011581	28721.4308888136	5989.3617721601	3387.8227483772	8802.6781226419	0	13292.3922722107	25462.3943563603	15100.0956005914	91914.4323007725	1568.9091344535	0	0	5832.075318008	0	12080.4122162745	5441.4842427869	0	3095.7009946564	0	4073.9622390162	0	0	0	0	0	0	16192.9512623439	33906.8293147639	14630.4392929211	7249.2098034886	18046.1730686904	2968.3266523885	1545.9405089618	7926.1577451869	7193.5108626441	0	17205.2677905324	12340.9328297638	36643.3443838121	4136.9124002698	3196.0846407844	34650.6387160515	21421.7343951348	98534.3207207876	13409.7981505115	39839.4358471428	17923.7128250411	43265.4171455731	29186.9019586365	152643.473294729	53226.5293555389	167668.670208517	8256.9268570397	38140.2864678674	830.5266822849	0	0	0	0	0	0	0	0	0	8607.5304629307	3593.5681118576	10863.6319241151	11629.9482654754	11124.768218222	8821.8971383732	3432.2101463337	13992.1776952591	15270.6571322083	5842.975615809	4981.9445209906	0	5905.2657885696	117603.673105484	33007.273847486	148653.734194256	79365.3994787394	0	64878.3047500727	145821.117280609	0	0	0	0	20724.6761219769	0	0	0	24215.7910398452	10006.8688090072	5277.7557139862	15805.6423204507	0	0	9903.8006914768	0	8872.1908718515	0	31862.5390764656	0	19823.9797225545	12047.17493525	3420.3200069599	10781.0225717573	3757.3787582431	2609.1822752506	0	95834.7930942978	6742.1662794006	31372.6993478493	25858.7621320266	66310.8559633851	0	0	932.0353074566	1657.2722809641	7591.4767505603	15755.1880347889	4981.7580296478	22313.6341444164	148902.90744155	15773.5094328594	0	2234.6717025467	3654.6028829969	9337.2140991498	3170.5205652889	6932.9115811338	822.5417270175	9241.3170783868	36956.2388103315	9538.614248427	4351.3616082076	7089.1133089262	5090.8842516029	0	8293.0271035731	51862.9168774222	11761.8399440701	0	1493.395289733	20819.5323496952	0	0	0	2557.3570617585	0	1139.36304096	0	0	6049.3798267812	0	10158.1147954309	6547.5783940936	12960.0501439554	9193.2220656584	0	3192.457001539	9471.077369214	8813.9068583302	3172.5051722203	2103.9948982042	0	0	2817.6505449584	3566.8033007242	5553.8314557834
UNINTEGRATED	o__Bacillales	0	0	0	0	0	0	0	0	0	0	683.9065849923	5785.3162864118	0	0	2924.8493897699	0	0	5278.0273084299	0	4253.6871023506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2442.6645260003	0	1735.6400386629	0	0	0	0	0	1111.6210195364	0	0	0	2118.4870482129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4370.2496160771	0	0	4051.8551577119	0	0	0	0	0	221.248618424	0	0	854.1656305333	0	0	0	0	0	0	0	0	0	0	0	422.0526530681	0	0	0	0	0	0	0	5896.2442999616	0	0	0	0	0	0	0	0	2428.3187052549	0	2147.5678025223	0	0	0	0	0	0	0	0	0	0	0	0	749.6444407007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED	o__Bacteroidales	182887.041261344	0	1431652.91731186	17560.639265377	47141.4680096916	82083.1059036605	25387.4636101855	172738.178746805	0	0	6693.0148662538	0	1463.2245389911	8247.4790247695	0	709045.090312859	1297579.73730364	91985.422602029	71961.655515656	0	76560.0488346912	254514.085906902	1234442.80591907	4637.1078026349	0	238134.550780686	154025.737985314	480635.869167705	414935.469619959	1876629.86273497	1080313.88703527	1640773.38192187	1046568.20403634	5514633.4094443	3772764.78576519	0	0	0	196118.140693099	20803.6028958705	1285220.15583871	318508.860661627	1106563.86290754	1153579.75371298	505354.174275555	37216.4843616232	20933.9669806134	76141.0176836999	0	0	3636346.67964502	30889.4250263038	561224.326697066	2406227.16909444	0	1339084.20689013	193256.522734416	0	1427600.63118821	51146.8047187168	0	443173.332178645	490437.221691719	651.8292159751	340535.090380596	955739.155707447	793541.709039702	1006506.43485205	311382.8891638	802685.315149077	2883526.69544091	1474406.88642763	2548085.16974104	2117235.06948349	219738.699690621	116957.224446038	0	644852.887766568	1047833.7094656	0	2534050.96745158	3429813.45994281	1931633.68590755	643588.677046938	2191848.62720576	3808718.80120528	1419664.58585561	1272134.32568964	0	0	0	0	0	0	0	0	616165.911703628	0	389443.608892176	1850457.02452646	1167164.2335925	219187.328581734	2302075.75723726	0	156509.135863174	0	3003.2211301331	59889.8416159171	2085975.42133978	0	5863.4589202132	330813.396162963	594164.652635738	153803.605100595	1007496.71575241	392899.581160526	1909803.43360812	77976.8014785917	63458.8981939815	1562970.0795495	748322.212190281	2976874.35913631	0	61456.3315160061	0	0	0	648644.295017898	0	2393886.5058603	98061.4851137648	137879.392293987	825201.264702659	0	865677.570124274	0	35111.588496764	3529641.954787	0	0	0	0	0	2611439.23575834	602872.286747121	0	0	0	2117671.36625763	896828.49816746	2698529.88065417	3537596.39001421	570169.564888844	899224.456805121	3791646.03125961	1380157.14365648	302276.026797255	122492.306158263	107437.634909691	22078.2065506605	83836.9632331241	40976.8941533897	514217.989594359	721992.335163024	6456.6836091831	2364158.29960079	1196763.54389246	886536.035099224	1423850.22425347	570136.004566355	1368856.10785865	78768.9043917609	51316.8573608438	46056.6665814239	32579.8475532131	156338.637606021	606433.66297407	18020.5078778533	59359.6974523643	515285.471561498	3092997.42257924	2360123.6090222
UNINTEGRATED	o__Bifidobacteriales	130197.500822296	582607.266839201	262362.493732653	240151.445880169	973105.830313708	76172.5983624221	65002.7674410898	957515.445928942	0	1678010.66688215	2162201.07770111	1314073.25134512	926779.661881447	105570.377973936	68677.1140293457	51828.2130686713	2610083.03322756	2639724.36251302	169424.106435625	5111716.76508815	78812.6303628798	1725418.61772924	0	29988.823592694	4798.4139955719	4891693.42927214	3722728.15680205	28606.9739903418	34706.3292501971	0	0	0	0	0	0	0	0	0	0	21537.9011013078	2692.2879703879	3975.9869726653	11135.2815330064	14807.6620543946	732517.793668649	18521.6032295039	0	1669559.46770042	4739584.459513	6573933.0022206	7837.4191489308	4346050.67353263	97026.5682071715	85261.2416759117	6632469.86743237	241068.804505934	72414.4137996674	2203480.5540288	214899.403638169	60420.012154901	13337.4409240702	2143402.7622794	509896.016785576	1760434.5450956	42523.8214085646	840003.997355673	784570.808979881	2165076.13111055	5958989.54987488	3336790.97568833	74103.5356774251	2491135.54146491	0	19543.201280035	874040.862073742	610916.42853339	94883.5925263313	59149.7702043482	50245.1312726902	0	518437.775275038	123300.008600489	165743.901606429	249386.330520881	316075.687648774	348048.521268296	461523.19598176	599995.605548138	0	0	508945.460695666	0	0	0	0	86389.8036832425	55678.1413629066	22049.1888249985	115795.188759271	35279.511974399	71763.1119598761	530713.967087425	207260.049799676	0	6147.1373137251	2932886.93729307	2531906.0729129	381180.467608558	486585.407308527	0	608416.361483252	0	0	0	0	11473.1591794043	252345.166717699	0	3191.6313427216	28594.3564893157	45938.8408586589	190115.562846552	2033326.54844181	198329.414108318	1275229.80976156	3489989.69628579	3983440.78773372	37039.3190096032	0	1287325.78041084	0	1120349.98901276	277055.203606826	0	628928.269412219	0	554615.850121598	195287.632293569	0	0	6015788.68512386	0	4842109.03665818	252045.390243924	29012.0856282617	6032426.90650699	10791.5609857486	0	1861074.32357214	178784.817174395	1440544.1020899	324056.937671053	15759.9057050065	247351.04105424	60985.9925446425	212982.68390752	45720.3723460293	0	0	0	1715310.49399582	0	0	0	0	142429.089703057	48519.0813987331	42662.8665843624	373171.096497177	2390321.63220888	84227.2931937696	7028281.30194898	6081776.20775935	0	164503.936034251	5907662.73106851	3028873.31513322	2725963.41913482	7780876.49668076	1625270.2285681	932822.641111708	2494119.8760788
UNINTEGRATED	o__Burkholderiales	27375.4329607071	9946.932125306	89260.2939316196	21515.2455751695	18793.3331218738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6518.0776270387	49644.5590186677	22286.2665421521	0	0	0	0	0	0	0	0	0	21322.0550668403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6633.1742975873	0	8256.5701277957	0	0	0	0	68613.6257913461	0	75995.1038974174	16308.3074682236	0	0	0	0	0	0	11558.6248079742	37600.3923009235	6978.0970109041	0	18246.7356879975	26252.7231613852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7611.3269551678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920.2641262286	0	0	0	0	0	1143.1343919105	10222.4089705882	0	0	0	0	0	59121.5403397987	21947.7621042744	0	0	0	31509.6944047965	75876.9891723487	0	0	0	0	34577.3131585441	7154.9406145182	0	29065.2056529092	15760.4744033823	19085.8275837771	38042.4516483372	9292.8489047041	11588.7765109071	26925.5928760213	6474.5328055496	0	0	7161.7518637943	8950.0407819161	1993.8236521355	0	5377.4461395169	0	0	0	0	0	5006.8535688496	0	0	0	0	12442.8880511184	8101.8943284086	0	0	2299.5689107486	0
UNINTEGRATED	o__Campylobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	3157.5450899546	15879.0677670607	0	0	0	0	0	0	0	2234.9363118829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3632.8512791167	0	0	871.7247194556	1040.2798464711	4418.6536370314	0	0	0	0	0	0	0	6363.2707571858	0	0	0	0	530.8270692304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED	o__Candidatus_Gastranaerophilales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22278.1375234382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2542.6999190568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED	o__Clostridiales	2491119.64852002	3230034.7050142	2742307.46373035	4412467.41883062	3425658.70049765	1577027.29579332	1967931.55455591	2830874.08647353	0	1352.4565308296	1476661.20396184	0	3492885.04932273	3322545.05822738	3820398.58261182	3920559.52988714	495460.172990093	700546.476285618	4014555.69488853	2958.5257331714	3317004.89274974	0	4497044.17686384	3857.4595327345	0	174575.267764064	60004.1883122826	4450780.13030654	4579045.86404688	4807353.89266809	2763088.24000885	3168428.14680816	4292554.43615987	1285043.06512724	1348268.47844538	0	0	2142298.5855632	2297537.04447909	712379.980517313	908135.185902134	2810870.69301218	938380.71820984	1190029.1026162	1308119.1609154	1421510.54963135	2947852.10418385	3146391.87776361	0	0	3635181.04544178	0	2790775.8275628	2180301.67038023	192084.328382899	3462729.59051971	2369343.84051612	5038412.6791613	3976221.12541057	3292748.74081636	4115477.87692362	2846439.69119891	2187110.37392136	3238079.08946898	3571142.26508785	2659531.6500423	3104262.21805136	654280.086488659	2030290.66314104	2180521.07070233	765326.707432898	1542446.64320025	1588314.91097054	1521360.68290673	2415042.86693676	2264773.6463476	1759641.80397064	4864471.49107997	3132978.75345263	331237.127274231	4079850.63274178	4281326.9141441	5145156.09323268	4025260.48568274	3369183.51895413	3037453.82256353	2405949.72031522	4092450.104993	7758.8028942602	0	1622.4314885303	1776.3164191752	0	562.7769169094	14928.8207021569	0	3696714.16788663	0	1157514.08944205	3813971.4804772	1590796.15054121	3359914.76768536	3813236.24504118	2165339.41503038	3954592.28730896	11839.3223909305	190399.218267295	4279805.39701347	2156688.2775139	3460499.55259154	2880666.28077314	4628991.08136184	5736973.71509411	3206183.52319745	70583.1563210494	4141661.34271357	4139787.51955868	3032968.77962641	2518433.89935884	3465025.93760879	4069227.78068622	2780320.35538165	12599.0528107831	3606761.53249243	0	431096.179745888	151897.722822257	3579140.59562035	340082.43988612	1673207.63290262	0	1455026.3017887	3228468.95035859	0	4807676.10836148	55124.5254764918	3261245.53572501	3214006.95795047	0	0	0	0	0	1467830.67677267	3614564.20731699	0	405.5550519874	303352.262503917	938632.964489659	2447837.83869828	2010062.37504276	2245596.58711449	3352284.18012856	2267744.41657713	1473771.57429875	1906230.84757293	4422957.38588049	0	2610888.27935349	2111269.76242217	3284909.96262394	2513330.36034302	3291431.47839732	3156924.82836524	4654427.88660511	3950541.94985942	4007025.66005093	2694720.06978787	2606575.17427858	3326810.40449647	3093908.39289298	1027409.19435919	687626.573861439	3891107.69288291	5727870.38672069	953361.997600878	537295.576387156	22122.8389691463	33388.674909297	1617329.80896678	3045204.28738842	526315.925029918
UNINTEGRATED	o__Coriobacteriales	384702.837320559	326810.710897778	428416.903344125	490957.655515375	435841.088815132	92039.7063691837	146591.382688065	327985.211772134	0	0	0	0	0	0	0	0	6742.1625294577	0	0	0	0	0	0	0	0	0	0	0	0	0	23727.1501430364	32888.6758880172	112086.764915403	0	0	0	0	0	416688.114348288	212962.639709686	83459.3995224069	563035.498485483	163845.909663181	454847.690809053	0	513108.17079781	0	971724.985735337	15633.371200351	58154.9264853649	0	225703.244346648	0	0	297490.001443808	0	61302.5295908543	454823.095255424	197189.076467273	202588.538538502	2537.3298023292	4634.1915092487	311030.586698686	341733.989057552	301131.675800124	174637.46410214	79301.1646091737	78401.4356237692	21010.0271787687	154941.760098548	0	117381.628817815	0	0	77177.7743747343	104435.9886128	0	0	169362.797978913	0	0	154362.525871912	199445.844040254	218496.777064322	150041.205812517	0	76108.038368727	148164.309201823	0	0	16438.0639980388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229792.251483357	0	0	398702.669648263	827644.272666434	284678.674528559	501458.235709633	215390.929589566	456621.891425338	382867.328417951	179731.280878459	197592.702586004	0	199814.490780856	0	213885.283597266	262130.155704709	1067.7878546597	386374.52197067	3910.2490035375	396484.903090737	0	0	0	0	0	0	52248.4483718138	391320.593676569	0	2621.6198148847	0	4558.7159225722	148883.264947466	0	125951.67431903	675532.129438499	160600.501500404	0	118610.718420186	204214.014170129	0	0	0	0	0	0	0	0	196451.151277337	34806.3888889842	129594.967524127	137930.106372966	424264.778900391	334102.974020456	224717.242758997	296152.549726828	0	0	663307.201983878	78158.9956786891	16434.9865649346	20815.0178840989	566893.690787229	196102.390896803	3946.1057672318
UNINTEGRATED	o__Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16678.4420701741	0	0	0	0	0	0	0	0	0	36239.1535456405	54316.4072856011	83347.6836274543	0	0	0	0	0	0	0	0	0	0	0	82525.4373351625	0	0	168554.417990815	0	0	19653.9058711028	0	25431.21925198	46518.1528578995	0	24458.6978265578	24724.7268485849	5486.0157671674	46638.027357938	12546.7316552205	0	0	0	26322.6399133637	24881.9721906726	15636.620787794	37260.8138037233	42577.6838377441	30223.4656966902	42416.9168477591	0	40923.2977113484	0	0	5174.0845826617	8924.0610303593	1522.9656237223	22051.5003091236	0	0	0	0	0	0	0	0	44585.9202682925	0	0	0	0	0	0	0	0	0	0	0	0	47882.8490763675	0	0	0	0	0	0	18309.708016405	0	0	0	0	0	0	0	0	0	0	0	0	41295.2491998568	153933.460023674	101162.227230022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90294.1695952559	0	0	0	0	11532.1210709664	0	0	0	0	0	0	7398.6212823641	16993.783335675	90981.9879018009	0	39998.2515614415	19915.8375860742	29424.1189987672	132079.450465347	62401.4976302472	6702.0830421049	0	79604.2766855267	40878.776380801	38010.5640109815	24063.8931760811	64910.7049853046	1626.189933764	0	0	39301.8571005566	2605.0696612998	28972.1769106603	8865.7958353918	4445.2765933235	3294.9960754117	10148.3284742301	21532.7162549048	0	0	16608.3904803461	62992.3759097628	16128.176462724
UNINTEGRATED	o__Eggerthellales	52156.7105974732	40206.9298129218	61865.6660237787	69932.2440091554	44837.8753161225	32793.8328273994	36067.1401757199	77290.7331621227	0	0	129868.432329429	0	156677.344676167	134842.38653677	28562.6810325093	42512.9760709619	45279.1936018386	6781.7682204374	121551.070006967	5176.9287637227	138108.812668895	0	0	0	0	0	0	0	0	0	39102.6391953248	34515.2382788041	60588.2650780506	345215.118112465	217178.335487264	0	0	0	312566.061695216	24448.6525951591	21881.4226954908	119742.114647646	15879.8203591299	36202.215573683	103305.703449122	29050.4583245978	414274.467433015	168914.963970644	0	0	165402.185288025	0	138983.058481376	64960.5442176293	0	100789.581178581	1984.8967071728	68209.6360578075	0	0	0	84202.9243101295	0	30911.8271291882	0	32576.7772218017	37090.0566285168	14977.5763654487	116822.989676645	50279.9448220418	15954.4619066321	54793.9042480725	16485.326726099	6983.8330540154	83268.5435165757	75476.9851503861	31018.3912078382	196285.039741781	73881.3626342187	0	61847.5279105254	47241.9350875614	80958.0278447039	63898.9945864385	61695.6968551663	31254.4593592315	38367.4171661235	80607.6618536109	0	0	1940.7934592017	0	0	0	0	0	0	0	0	150376.922011214	0	0	0	71219.3066348213	197464.339491344	0	15299.2397041378	0	0	132826.44482748	0	193139.476889446	105752.464220965	177415.153622589	0	138064.444787486	42593.876500344	142805.954796558	92483.5567251112	69213.5637104289	72546.5174244953	46188.8549897416	0	5373.0444226397	0	0	0	0	0	0	0	15375.8356415148	3669.3023528707	0	17886.2419574074	4452.1824640272	30822.7351594983	43543.9664058134	0	0	0	0	0	24960.230146512	11903.2317261296	0	0	0	19699.744644752	1200.9544135963	36534.0894807029	13448.2458290983	82923.5786522658	12299.9711581383	55798.8020711438	27739.6054381352	29258.5072857857	0	0	0	114582.114386051	0	0	8907.8709722384	0	164850.029740888	305831.977037899	47554.5774531212	80677.1984560036	135133.832260148	77728.3347205351	31494.3411691047	28808.2299229336	200245.471915174	170476.552336332	57436.6130235552	20150.1540256294	0	0	61109.998226723	158781.204790009	32028.4569240142
