Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY-7663: gondoate biosynthesis (anaerobic)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.3804594079	0	34.4140910242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1647566221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)	k__Bacteria	378.04919114	360.3963356098	225.0620173987	107.3127973635	476.902886205	49.7132011584	2124.914814405	492.5599648653	6214.0218246096	2695.5887730422	1459.7828805895	1963.0436027043	510.9415275659	65.651137631	163.0557840349	16.7743174201	1462.1241952171	2187.7415200419	56.6932646353	1846.5691657519	358.6209123557	1164.5945741919	0	2047.0480055958	694.7876546972	105.0510097401	164.9469455739	0	0	0	190.0264556763	183.3388807479	311.6407078378	342.792209411	455.5375208643	9806.7297505675	1657.426642055	82.2278971774	1578.3272036582	3245.7751979755	535.1469386095	2134.8544244604	226.9869298952	78.7782291171	2907.2745038919	8332.3917602218	168.4811177689	608.7564625382	1212.4033122341	2197.248386838	267.8942884949	3975.298284834	172.5646224011	397.5679532643	3263.7901624924	372.517449367	291.8544574937	382.7541749386	435.9192593061	136.709981735	0	1049.5609493945	665.5557458457	192.243055889	217.7959120055	157.6407426731	918.3419875395	3552.4980573663	2478.9265093388	1466.7637357138	401.6187140249	1735.2208510805	560.1065786365	970.2804449298	499.1314707083	51.8134850126	491.9124499191	425.32867186	320.2438004003	1315.9626830253	647.9972761222	489.6686342927	322.9260245426	130.9447704928	538.1472597345	719.116105929	5039.9825669873	229.0057650578	3426.9652769814	6172.2427886536	102.5970548533	2213.1456669407	0	2563.289176143	2506.0451894547	1926.5723712438	49.9444953151	509.9140806323	592.3825520582	3891.2613895338	0	191.6189721522	15.3716673678	43.0293232259	48.850935313	6736.9825994467	9029.5767630589	145.5715788631	125.2922245439	117.8421486057	99.7619108192	49.7205209315	65.883628787	17.3866929278	8284.8078810629	180.8865190016	288.5386033629	5.7054488893	18.5249384463	149.1623739969	76.644176791	781.2311423903	5801.8414273902	109.0884047357	7440.3927010884	6748.1004457514	1891.5557747155	159.5172253911	1426.131751369	21.114035824	5912.5792897001	3813.6793924459	1620.1498285946	6346.0468348741	895.7538829982	4165.5946131454	476.085161509	420.9261300955	5643.3217335441	2808.8265925964	426.8378216921	4319.9030292751	2593.2925249836	522.3812419109	116.8807935392	2994.6266554124	5171.6069397293	4524.8032726828	321.4517946547	4379.416176973	404.915522442	431.8312405637	125.7433661425	3425.7294264862	457.4395904142	361.9497050072	68.2729112714	7089.1075059178	1685.5070192207	666.9147744593	177.5056938235	1300.915834079	265.3210996932	515.9490137675	341.3906579223	126.2243801133	54.3136015241	272.9171005773	257.7145368703	1321.2065940167	142.5655827908	1417.7584624043	1195.9567792509	404.3660632752	33.4326777485	2539.2536889636	1609.6680988157	1894.9971607101	3768.5916691558	396.0777506041	118.3433406974	1320.0579238307
PWY-7664: oleate biosynthesis IV (anaerobic)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.4850468649	0	34.2536305252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1647566221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.25257413	6.3493050364	0	39.6346309493	0	128.0344911917	0	0	0	0	0	0	0	0	0	5.7994780124	7.9908886055	3.9245341189	4.195325767	5.9698571409	0	0	0	437.4701092872	1173.7189477762	156.5816568749	0	0	0	0	0	0	0	0	0	41.5529855768	0	24.7076161572	99.2890366144	0	32.8037373565	152.4110604461	26.1387972688	96.037554815	89.6637562595	0	0	168.9284784119	5.1942587556	52.483098802	366.6135800324	7.9243905826	21.4181992012	56.1512665802	14.5054046253	6.6039882366	26.0733252446	20.3744187887	14.470281836	5.3542377386	302.3947633696	0	0	32.23978066	0	100.7708829526	179.4253821182	145.6493783796	31.991229829	160.162979006	177.2815489015	134.0999829883	38.5530035136	0	0	0	0	0	0	0	0	0	0	0	3.8867146064	0	0	0	0	0	0	0	0	0	0	0	13.4922166771	20.3833759146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9348462429	0	369.9996531391	0	0	85.4411423775	0	70.3886589433	0	0	393.3285712353	0	0	0	0	0	166.8041940258	11.0708523961	0	0	0	33.3521281434	0	111.7827579001	52.0320816774	9.7218944601	0	187.252655153	36.3857671079	19.0242080385	0	0	0	9.4109312523	0	0	0	0	234.8139937436	129.8657342612	19.5007153476	10.2647201607	118.0559629826	9.7533376742	0	0	0	3.8960246159	0	0	0	0	0	0	0
PWY-7754: bile acid 7&alpha;-dehydroxylation	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7631406458	0	0	8.2222528498	20.5973824034	0	20.8538191956	0	0	0	0	0	0	0	0	0	0	0	15.6552829575	70.0169423	59.670436706	0	0	0	57.0173611026	0	0	39.5496122441	0	0	0	0	117.4570282915	0	0	0	49.1345838581	0	68.1280994105	64.6836050901	0	83.8373361247	0	15.5688350504	0	0	0	33.2957268715	0	12.5118305013	0	24.1134402745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.1401314386	18.913952347	30.5936888506	18.1622064941	23.6441699341	13.4332464203	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3728968343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5349056774	24.6997255292	0	0	0	0	0	0	21.9916371382	0	45.4638045592	0	0	133.8024197327	0	213.6546309703	0	159.8092945996	32.0892786069	0	0	0	0	0	0	98.3553636368	0	0	0	0	53.2555320197	43.6742485907	0	70.9531476257	29.7801397142	25.0210486493	0	35.8557652251	0	0	0	115.7363063582	113.969425203	62.2648866781	76.8965896471	49.8302235358	0	0	0	0	0	0	0	0	10.597374673	0	16.3140899616	0	0	0	72.3931978441	106.1541406082	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)	k__Bacteria	67.4386685951	0	6.831250476	0	0	0	653.4577601541	0	0	123.8167289286	93.3949714975	92.8313489602	36.6294327124	11.5711734012	16.4021912067	265.3558806947	31.9357266549	122.016443838	127.1381577089	83.5985149256	44.2499648686	670.1003106237	0	0	0	0	0	0	0	0	10.8303789168	9.5214419159	47.1666150405	0	0	0	0	0	319.975883624	533.6027678407	90.760712877	205.7605321721	26.7642352117	30.5931299806	87.0600495047	998.1142171272	10.2121478134	92.6802954614	44.2017170834	92.8177459545	0	221.1755173746	0	0	0	0	71.7785258909	9.1677386148	33.6038081129	21.6664347318	0	0	80.3156569736	18.8403376659	0	6.7178376589	148.6554482537	463.108398524	11.4994490844	40.3855887488	57.3731539648	133.9875956797	126.2143631498	128.6090387808	61.6822306142	9.4071875764	73.976783621	74.2727607647	0	1182.0283036056	0	0	0	0	0	0	776.1407805164	0	5.1621812516	88.424937925	0	658.2545453485	0	40.7233234327	26.4504661655	0	0	29.4600467852	0	175.3627449657	0	50.2669407123	0	10.5160917449	0	577.0387431784	772.9957885281	36.5438011193	0	36.6658528916	0	0	0	0	0	16.1767744082	0	0	0	0	0	16.8174035003	561.5591813986	0	505.9157893286	472.1463368609	0	12.7385586292	59.5752279185	0	1233.5155250861	153.2095368793	134.5600763959	1248.4414223515	35.6795448176	620.4102643974	47.5881158164	231.37491276	0	284.6776035933	0	435.9079259281	219.616725907	42.9015850666	8.3864165752	336.7890320563	622.244049192	914.4531509915	35.3672421327	752.8667511391	8.9939765818	115.4199287872	0	880.5452285254	82.2065475845	137.1852934651	5.0756803491	0	127.1870903387	78.2396081656	30.2495989909	161.00297482	0	33.6117739636	173.622652665	0	0	0	24.3544494193	70.1282873937	0	12.062318114	0	583.9627078807	780.3587771588	54.6844947127	55.7676236187	124.192910194	64.2981235578	7.2679046019	8.2825591093	10.4565087578
PWY-7790: UMP biosynthesis II	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5055300463	56.5053846972	0	0	0	0	0	0	0
PWY-7790: UMP biosynthesis II	k__Bacteria	3712.1146585562	3870.1079905119	3945.8792679131	3790.3700577557	4106.8584398992	6175.5039981547	4191.5008621789	4644.6247037199	4460.9712651692	3113.7000310726	4487.9672924311	4407.9375320244	4295.8062008124	2787.7470610956	3728.4955168122	4077.8069164797	3135.7935699926	6059.7931459496	4799.5673020811	6095.478429713	4256.4238346449	9814.7137718926	2782.6610950073	5382.6950238206	4155.3422725332	8417.5571995613	6738.5678053216	3067.5334559236	2924.3935858432	3185.5406489913	4199.837399977	4208.4875797446	4880.6004633113	3524.0482830529	2340.932905301	8559.0044729692	9204.5258092241	5821.9699143112	4982.405108236	3609.3623918975	4613.8811770823	6883.726446991	2591.2302590617	4871.0239559832	8434.0218921697	9262.1636895824	2501.1061572817	6208.5967336941	4473.195735163	4604.3643013531	4523.7542911141	5199.7702354856	3067.4002952582	3168.3406768959	3704.8431912945	3936.7460184047	4403.4399267148	6650.2043714735	7599.5787322752	4902.9735767353	7313.2965335664	3308.2189898568	6029.2174111418	4274.8063285633	5538.5089692427	3154.907442639	2905.3710003472	4135.4859209709	4471.877270464	3672.8702398365	5967.8634146786	4108.134491626	5073.1626622041	5017.9646439093	2709.198018311	3251.676331131	4865.9530267174	7192.4726263814	3181.1309716791	9011.1320025198	4948.9669493662	5426.8039512703	5388.4333543576	3921.6231943535	4188.7999693528	4821.314860816	5206.6802923671	4358.8846568514	3355.253378072	4568.209325378	4580.2303356337	4446.7838150399	2165.1152924201	3835.6158487641	4603.7849975259	4178.6647820754	4967.1299223915	7884.852230315	6312.3292969788	4905.728082463	4781.7499019955	5870.5395626613	4685.8603081558	2775.8229216452	3961.9889599826	3434.5019776693	6009.7896572297	4582.7284369832	3480.7295160228	2899.3993517897	3253.7753991287	4095.2984563274	4577.5059519857	2953.9018028598	4528.2295306671	3963.4923227983	4648.134054372	2578.374024721	2837.4275567756	3433.3306629836	3033.3509480347	4713.7357097586	4717.4477910505	3815.6444367401	3998.4857991143	3834.7523283582	2492.3392968478	3256.5337938991	9584.395545337	3917.9804222641	4559.5247142601	3027.0434039187	5601.9367708784	3926.8943622764	5862.5239397008	5719.1997721989	4644.3656764796	4356.9833751104	2722.9503776254	7135.0850939132	4547.9468004958	5682.3215999737	3951.9312639495	4127.0428085524	4357.7424470065	7203.6123270751	6184.9039935443	6216.6308097378	4446.6128455691	4427.2508268716	4255.7775587349	5213.750912207	5936.9909338055	4367.8805910875	3121.994122712	3527.9841392741	4098.390834069	3657.3961142893	3195.8325967357	1923.4257436175	4760.0908997343	3267.0410030251	4367.3281267926	4041.9135701649	3960.8839067821	4957.5150457111	4170.5904384814	2655.3478271648	3258.5119338882	3990.2018742275	3270.8015057088	1548.620673447	1265.0588519748	2921.646156379	4096.0899893062	4939.4313912401	4568.1157485875	5626.6623399524	3397.7362660117	5181.784840752	4801.0614172904	3161.8916158804
PWY-7790: UMP biosynthesis II	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5470056184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7791: UMP biosynthesis III	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5055300463	56.5053846972	0	0	0	0	0	0	0
PWY-7791: UMP biosynthesis III	k__Bacteria	3671.1759206235	3838.706638913	3943.0097774713	3783.3460148897	4091.0760753627	6181.1044824155	4166.2854490908	4647.3263611655	4439.5815659427	3043.2261176829	4367.4801579288	4330.2237997843	4249.0277849852	2778.8542834728	3711.2444612503	4064.6768716055	3102.1851312491	5921.2157091674	4796.2603725403	5561.0977503883	4256.3787382007	9588.4638881407	2771.3863272582	5834.4097014182	4324.8843542226	7678.5536794278	6354.7433211859	3050.9819410627	2913.3179996293	3182.6462821842	4191.5451212276	4208.0075704253	4868.3256573841	3541.8105427669	2363.3364370223	8559.0044729692	9002.2943861767	5810.1573699448	4976.7444961685	3479.5483991244	4627.006051582	6691.2094044112	2560.4329135143	4884.9910088083	8427.9496476262	9259.8338094746	2482.4266642335	6205.0065947332	4470.3957047659	4572.6110423413	4580.0464979924	5181.8338046248	3069.1796965157	3242.0993745952	3688.2636819016	3972.6641261746	4372.1168694771	6628.0174019295	7585.666616204	4889.5379769961	7296.5100248439	3323.9631236079	5997.5883176904	4265.3679246906	5524.0483051618	3160.5992472134	2906.7642859239	4132.8775807887	4463.82387218	3661.4589171319	5493.053524154	4100.8892674517	4825.1086320163	4740.2097155602	2696.7989278035	3257.8362102598	4856.8431487188	7191.0424928636	3192.441992884	8999.146547325	4972.2279272468	5414.4890302689	5394.4500413242	3947.9751743837	4224.3661624878	4811.6447137853	5239.8015579919	4360.0715637502	3313.0861287315	4490.8954699558	4576.8378458512	4301.332333105	2160.8685515563	3766.1896581668	4576.1027475344	4180.3918006201	4933.6661586542	7829.6701814447	6204.6318131259	4603.9709279597	4716.902464199	5500.4138511101	4538.7873344872	2773.0839710051	3936.2115662593	3109.5612584873	5731.1804453157	4386.9713846962	3331.8211030807	2878.8696428502	3025.9745313441	4087.5111142192	4575.4562317893	2945.8976358475	4275.0558403916	3915.9272287352	4625.5206611251	2569.2923597642	2847.9963097251	3404.8901087717	3024.0098357568	4704.3374850806	4704.6549839271	3806.1082474066	3996.6934822699	3810.8448707726	2468.8300977945	3240.8570310434	9524.5372679969	3909.1785481257	4554.9757914877	3019.9057389608	5551.2516400958	3911.0103267235	5833.0445458749	5665.0843125353	4638.4475086751	4410.7464013489	2722.9503776254	7045.1980386635	3897.5046029269	5645.8395395172	3462.3715628449	4076.5486686568	4351.5846846381	6792.9793938665	6096.2930016332	6156.7477926683	4463.0905265172	4428.7941022941	4302.0522051564	5165.5196306512	5906.1826990485	4353.7668002168	3232.6427774286	3490.5988900871	4026.1956859618	3689.6829676397	3160.6246635109	1930.3684166689	4767.6597186651	3275.3451223038	4367.6433676857	4045.4175749883	3960.8839067821	4947.2338146657	4178.6771423556	2676.0635561853	3268.7237161798	3967.7002871369	3253.7283661617	1482.1155553115	1218.3478206933	2905.3452485137	4096.0899893062	4920.735873471	4449.8524620592	5464.0639446073	3385.4963230507	5080.1804837418	4784.1952699849	3068.1360408211
PWY-7791: UMP biosynthesis III	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8827111884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7805: (aminomethyl)phosphonate degradation	k__Bacteria	34.8137971887	0	0	0	0	0	112.6514351335	0	0	68.5000412773	40.1425177084	64.2034837808	0	0	0	0	0	8.8532402251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.778514865	0	0	0	0	0	0	0	0	96.6527654124	128.0530445765	86.5052339028	0	427.1856814723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.0615196129	260.1505406038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	683.597756409	0	696.8880678244	576.5749598678	0	0	0	0	0	224.1570045494	88.3698733825	0	33.142059339	0	36.1131392215	0	0	0	0	0	83.0448099061	0	0	232.6977898612	0	0	14.5640825779	306.9985424059	0	0	0	87.508842639	0	0	0	0	253.7995272325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1986744677	56.5114560609	58.5055771551	32.2715860719	0	0	0
PWY-7807: glyphosate degradation III	k__Bacteria	34.5437403025	0	0	0	0	0	114.2118963325	0	0	74.4086921497	48.0117162238	75.4795697741	1.5258784439	0	0	0	0	7.7863718312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.7094499719	92.479242132	0	0	0	0	55.2980588162	0	0	99.6453552742	155.6127267917	102.1422167227	0	470.5876465766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1301578449	0	8.3919588818	26.1076029936	0	0	0	0	0	3.5339001273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.404979289	0	0	0	0	0	371.8128031226	719.9816026969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670.8944410172	0	663.0312340615	750.9655951388	0	0	0	0	0	230.0675357698	131.2343268976	0	39.7536715263	0	44.0498214654	0	0	0	0	0	78.9790778744	0	0	213.4854974269	0	0	13.1585812689	293.6164631712	0	0	0	78.6535261598	0	0	0	0	260.3821364308	0	0	0	0	0	0	0	0	0	0	0	0	27.3246255515	12.1400552592	22.0203153773	0	13.0242077758	51.9117216049	56.2010506647	45.2280990403	3.18080764	0	0
PWY-7822: chitin degradation III (Serratia)	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7359508898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	k__Bacteria	2453.5538025502	3350.2297664949	2790.6166665605	4852.6540640374	3948.4739754714	1435.2824445899	2569.0442005065	3180.6769421588	5793.0960536582	2462.9865430012	3158.6573597804	2960.037839032	4142.699378372	2255.8326474931	2806.042850638	2987.3496465064	1630.4043073634	2780.3644682649	2707.8534040474	5262.474871967	2247.5028133084	2250.9231758412	2553.0204708249	5200.9075952907	1932.8839111222	6561.8197645211	5369.1119105882	2270.7694486081	2403.1251350371	2899.6878417704	3496.6837347251	2453.3084338807	2792.7294722321	2984.2992007575	2636.0247524661	3048.0364979421	4215.6495529913	4471.2674789816	3674.9731042811	2040.2433484513	3355.8119651372	3572.6475372776	1602.1078577569	4661.8145942619	2337.0180133722	7004.0597043298	2333.0898908489	4329.1461077935	2930.4701821897	3246.5229332584	3410.4599696688	3646.4233428118	2049.6291481204	2136.9769888654	927.5125460619	2633.859420053	3806.8181021947	5323.8890418449	6578.353197153	3978.8457057025	5805.7652925928	2283.0845650113	4424.9066234065	3366.841456713	4815.8265734542	2685.0461140563	2097.5111701903	1977.6968795896	1351.6493525745	1797.1017884337	4186.1572063492	2101.0737492769	3603.0793434415	3396.6630884377	1848.0185709245	1820.88038357	4371.5147624249	6584.7684850736	3056.9578205104	2359.5944872379	4348.7407838699	4732.9645191741	4494.4764942215	3534.1160637213	3744.6012651993	4144.6371068999	3331.7100226995	3656.0921175546	2971.4729715167	4745.9751324947	933.2122054271	3574.6929245703	510.1799560459	3032.8656941372	2267.0647074257	1936.5855452947	3641.076053819	4736.2952264892	5556.5822184466	3956.1851548631	4388.2721871877	3547.9944927456	2948.8336156243	1915.1349606441	3557.984634243	3065.9206913336	4608.7966006864	2728.6613571356	2475.9303766359	3238.1063829195	1970.4839503722	3776.6573258271	4211.2811010681	2498.1092764512	5117.4039831675	3803.5934563765	5363.3713093888	2566.2713074552	2470.8586030765	2340.7752655947	2687.7269199747	3223.2039167414	2887.7424342308	3445.7312707651	2659.9872087371	2753.0798998494	598.8516391854	2227.4240989076	2589.0939638831	3179.902394785	3910.2525177842	1937.5958480468	3907.3282065374	3917.9466293653	4804.7561465566	5166.8528008826	3655.5077225725	3235.4690236593	2380.4488725239	3262.3859070775	2792.3843459371	2722.8876352727	3564.9787815815	3497.8103229239	3326.8646955632	5317.9343971855	3451.2641686049	2622.2771120955	3017.8050228899	3502.2326818192	3173.3427245371	3355.8620196442	4986.0791001731	3186.3239734079	2339.7931286566	2384.4689048301	3455.6238206247	3018.3374035711	2397.5916332798	887.5164234288	3211.1476426807	2283.4676211131	2426.1724094165	2908.1277592734	2448.7689875231	4359.2530472404	2984.8724172443	2416.9892369103	2832.3962038268	2993.8513530575	2802.8178682434	4280.5237205297	3206.2726565354	2246.6117948837	3242.3114052278	2251.8862466594	2499.6796245299	3957.6224763295	806.1784106425	4021.6902745523	4094.9668705707	2819.3149849337
