Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	unclassified	2.17896e-05	8.28753e-06	3.11033e-05	7.34388e-06	3.71678e-06	4.98031e-06	1.06252e-05	1.37838e-05	0	1.24148e-06	1.776e-06	3.2756e-06	7.2737e-06	4.92852e-05	6.80876e-05	7.31707e-06	5.9042e-06	2.86413e-06	1.57526e-05	1.12328e-06	7.29506e-06	6.88577e-06	2.73258e-06	3.18891e-07	0	0	0	0	1.67572e-06	0	2.50585e-05	1.75605e-05	1.25109e-05	5.64368e-06	7.06909e-06	0	0	1.54662e-06	2.06652e-05	2.72665e-05	1.53618e-05	1.16594e-05	1.13643e-05	1.17697e-05	1.36633e-06	1.25401e-05	0.000150662	1.76416e-05	8.24697e-07	2.51392e-07	3.03126e-06	5.04229e-07	0	2.13694e-06	0	2.54141e-06	1.96177e-06	5.23767e-06	1.26827e-06	1.20305e-06	0	1.70819e-06	2.91735e-06	8.66872e-06	7.29149e-06	1.54559e-05	1.35347e-05	7.99738e-06	4.19245e-06	8.72709e-06	3.56434e-05	1.84304e-05	2.91373e-05	1.74027e-05	5.51721e-06	7.39209e-06	5.80315e-06	5.03417e-06	2.32602e-05	0	1.76196e-05	1.13076e-05	1.53202e-05	1.38304e-05	2.22423e-05	2.74624e-05	7.32237e-06	1.893e-05	1.24833e-06	0	0	0	0	0	0	0	6.01294e-06	5.89261e-06	1.47471e-06	7.40409e-06	2.31267e-06	5.76974e-06	2.18367e-06	3.33612e-05	1.15423e-05	5.60877e-07	1.39566e-06	1.0951e-05	8.03477e-06	2.00202e-05	2.07639e-05	1.9852e-05	1.41228e-05	2.0378e-05	0	1.43254e-05	8.77607e-07	3.01964e-05	3.81853e-05	5.93568e-06	5.93657e-06	3.73114e-06	2.29294e-06	3.47753e-06	3.62048e-07	3.77518e-07	0	2.1134e-05	5.58543e-07	2.76745e-05	9.40816e-07	1.00022e-05	2.17967e-05	0	2.02497e-05	1.27032e-06	1.40358e-05	1.25596e-05	0	2.83008e-06	8.95994e-07	1.61296e-06	7.92866e-06	2.92791e-06	2.09909e-05	1.58568e-05	3.29452e-06	2.04561e-06	2.02996e-05	6.93844e-06	1.96811e-05	1.34817e-05	1.67106e-05	1.09895e-05	2.18378e-05	1.80332e-05	1.30862e-05	3.92457e-07	1.9478e-05	2.1556e-05	8.56231e-05	1.06277e-05	9.46325e-06	2.57696e-05	1.76863e-05	1.50725e-05	4.86625e-06	2.13523e-05	1.73181e-05	1.6128e-05	2.06078e-05	1.09174e-05	1.08427e-05	2.34487e-05	2.56702e-05	3.95873e-06	3.56067e-06	1.17872e-06	1.80508e-07	4.41959e-06	3.61525e-06	1.48421e-06
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	unclassified	1.59041e-05	1.20416e-06	1.37927e-05	1.96194e-06	0	0	8.75078e-06	3.58567e-06	0	3.8674e-07	3.97341e-07	6.69429e-07	3.99685e-07	8.50896e-07	2.95034e-06	0	2.53549e-07	1.51372e-07	0	5.42068e-07	0	1.93237e-06	0	0	0	0	0	0	1.99488e-06	0	3.59236e-07	1.25852e-06	1.42366e-06	0	0	0	0	9.10992e-07	2.07777e-06	4.26312e-07	0	2.57553e-06	4.66741e-06	2.12681e-06	0	6.55311e-07	1.9966e-07	7.83899e-07	9.5601e-07	2.10534e-07	1.71366e-06	0	0	0	0	7.02038e-07	5.43124e-07	4.25462e-07	1.71263e-07	3.56917e-07	0	0	3.75834e-07	4.49492e-07	8.52453e-07	2.37272e-06	0	0	9.82058e-08	3.1494e-07	0	9.6823e-08	3.44938e-07	0	0	3.68567e-07	1.17181e-06	7.64567e-07	2.20894e-05	0	3.61139e-06	1.72844e-06	3.54765e-06	2.34797e-06	9.1997e-06	3.98203e-06	4.56151e-07	1.64625e-06	6.50272e-07	0	0	0	0	0	0	0	4.95191e-07	5.60062e-06	0	1.7119e-06	0	2.53676e-07	1.08655e-06	0	9.78077e-07	1.83566e-07	1.12543e-06	2.09203e-07	1.18156e-06	0	0	0	0	0	0	1.97791e-07	0	1.59769e-06	0	0	0	1.36016e-06	1.00996e-06	0	4.08703e-07	1.13317e-07	4.37716e-07	1.75539e-05	0	0	0	6.49653e-07	9.17945e-06	0	1.13814e-05	0	7.24189e-06	0	5.72541e-07	8.31595e-07	0	1.70197e-06	6.62303e-06	1.47569e-06	1.40173e-05	1.33185e-07	0	2.54606e-06	1.34282e-06	0	0	1.00633e-06	8.23213e-06	6.82681e-08	2.7314e-06	1.53523e-06	4.27272e-06	1.48305e-07	0	0	2.00745e-06	4.7148e-07	1.12373e-07	2.8533e-07	3.65974e-08	1.80867e-06	0	2.09345e-05	1.07226e-05	1.19311e-05	1.3436e-06	4.56313e-07	0	4.78098e-06	4.04208e-06	5.88313e-07	1.82108e-07	0	2.22485e-06	2.26474e-06	1.42884e-06	0
REDCITCYC: TCA cycle VI (Helicobacter)	unclassified	0	1.85902e-07	0	0	0	0	0	0	0	0	0	0	0	1.25913e-06	2.38591e-06	1.21563e-06	1.07699e-06	0	0	5.10777e-07	0	0	0	0	0	0	0	0	0	0	7.37018e-07	7.57797e-07	1.67275e-06	0	0	0	0	0	8.84676e-07	1.317e-06	0	1.85557e-06	1.70522e-06	2.25253e-06	1.23266e-06	0	0	0	0	0	0	0	0	0	0	1.27696e-06	0	0	0	5.47784e-07	0	0	0	6.2382e-07	0	6.33969e-07	0	2.29863e-06	0	0	9.70752e-07	0	1.08306e-06	1.59015e-06	0	1.72636e-06	0	0	1.38633e-07	0	1.47184e-06	1.01471e-06	1.73041e-06	2.24073e-06	2.24596e-06	2.08379e-06	1.58112e-06	1.057e-06	0	0	0	0	0	0	0	0	0	1.33345e-07	0	0	0	0	0	0	0	1.11393e-06	0	7.17593e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.22305e-07	0	0	0	0	0	7.31608e-07	4.45154e-07	0	9.09554e-07	0	1.32186e-06	0	0	0	0	0	0	0	0	3.78867e-07	0	0	0	0	0	1.94474e-06	2.73967e-07	5.5323e-07	0	0	3.77128e-06	2.49997e-07	0	7.29578e-07	0	0	0	0	0	1.30118e-06	0	3.92335e-06	2.2766e-06	1.89821e-06	1.91117e-06	2.22053e-06	6.63656e-07	0	0	0	0	0	0	8.23902e-07	0	6.68347e-07
RHAMCAT-PWY: L-rhamnose degradation I	unclassified	1.37802e-05	1.41722e-05	1.2247e-05	8.75313e-06	7.83639e-06	1.01278e-06	7.84829e-06	2.56082e-06	0	4.58123e-06	3.715e-06	4.73754e-06	1.47512e-05	2.04652e-05	8.03702e-06	1.7219e-06	1.45207e-06	4.75594e-06	5.78638e-06	2.11716e-06	8.40337e-06	1.84033e-06	6.05362e-06	1.17619e-05	0	1.66837e-06	2.15401e-06	1.62802e-05	1.4306e-05	2.83344e-05	9.72329e-06	1.27501e-05	6.05135e-06	2.70375e-06	2.86213e-06	0	5.61382e-08	7.89572e-06	1.69352e-05	1.71792e-05	1.11697e-05	1.17841e-05	1.17796e-05	1.249e-05	1.45924e-06	1.20728e-06	1.44345e-05	2.45449e-06	2.22259e-06	2.66357e-06	1.02886e-05	8.12282e-06	2.57398e-06	3.49587e-06	3.72246e-06	3.07059e-06	3.04199e-06	2.88265e-06	1.80747e-06	2.05002e-06	4.00959e-07	1.26735e-06	2.30021e-06	1.46199e-06	3.72151e-06	2.91395e-06	9.80041e-06	1.12367e-05	3.70127e-06	8.74288e-06	4.7819e-06	2.19149e-05	3.64335e-06	3.83275e-06	7.47477e-06	3.57416e-06	1.8441e-06	2.54921e-06	1.04521e-05	0	7.26465e-06	7.04097e-06	8.96632e-06	9.19969e-06	7.35653e-06	7.13886e-06	1.83226e-05	7.09915e-06	0	0	0	1.66053e-07	0	0	5.43239e-07	0	2.84087e-05	4.04848e-06	1.0408e-05	9.19778e-06	8.37474e-06	2.01046e-05	1.45546e-05	8.74073e-06	3.83322e-05	2.50958e-06	7.31647e-06	1.498e-05	1.30968e-05	5.91803e-07	1.44438e-05	1.78498e-05	1.23164e-05	7.46535e-06	0	1.71764e-05	9.76194e-06	1.69626e-05	1.2003e-05	8.88023e-07	4.20414e-06	3.50169e-06	1.82093e-06	4.16018e-05	1.31569e-06	2.14844e-06	3.14895e-06	1.47017e-05	6.73123e-07	3.37445e-05	1.43701e-06	8.75901e-06	3.77027e-05	5.27738e-08	5.92325e-05	2.24292e-06	3.99858e-05	2.74987e-06	0	2.3683e-06	0	2.16117e-06	2.85516e-06	3.59696e-06	5.51728e-05	6.3498e-07	4.83634e-06	6.20735e-06	3.87165e-06	3.21244e-06	5.8727e-06	5.13287e-06	8.05222e-06	6.59924e-06	6.78266e-06	8.8492e-06	1.52651e-05	3.0625e-07	1.33643e-05	0.000168307	1.60492e-05	1.23705e-05	1.01356e-05	1.76568e-05	2.70524e-05	9.50588e-06	1.15667e-05	1.27267e-05	1.21363e-05	1.08557e-05	7.69247e-06	7.74731e-06	5.28968e-06	2.11964e-05	1.38303e-05	1.75548e-06	1.82442e-06	1.04795e-06	2.11746e-06	2.96426e-06	0	9.99014e-07
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	unclassified	8.15523e-06	9.70776e-06	2.08946e-05	7.94833e-06	7.61201e-06	0	2.43282e-06	3.51545e-06	0	6.72425e-07	1.53276e-06	2.64237e-06	2.30731e-05	5.80472e-05	8.03717e-05	1.76878e-05	1.0217e-05	3.30675e-06	7.77312e-06	7.83388e-07	6.10407e-06	5.23237e-07	1.04591e-05	0	0	0	0	1.1387e-05	2.8158e-06	1.67176e-05	2.855e-05	3.20586e-05	2.56774e-05	3.03037e-06	3.17417e-06	0	0	0	2.65577e-05	1.36353e-05	9.89615e-06	1.53743e-05	2.27869e-05	2.77296e-05	1.66266e-06	1.63459e-05	0	3.10299e-06	2.42042e-07	0	2.18433e-05	4.07926e-07	0	9.31622e-06	5.95294e-07	2.82043e-06	1.89465e-06	0	5.1544e-06	4.39089e-06	0	1.53941e-06	2.01057e-06	0	1.10178e-05	2.86668e-06	1.31984e-05	5.41133e-06	2.43004e-06	5.40395e-06	2.27522e-05	9.28835e-06	3.66733e-05	1.86683e-05	2.34743e-06	1.18193e-05	9.48665e-07	5.41399e-06	4.05373e-05	0	1.1092e-05	1.5507e-05	1.39062e-05	1.27069e-05	2.12154e-05	1.8797e-05	5.20546e-06	1.35416e-05	0	0	0	0	0	0	0	0	0	7.49144e-06	0	1.23241e-05	3.56537e-06	3.98692e-06	6.01765e-06	1.43219e-05	1.30795e-05	0	5.30247e-07	7.34831e-06	1.20376e-05	1.31663e-05	4.84727e-06	3.02527e-05	2.7505e-05	3.68537e-05	0	2.79824e-05	1.908e-06	4.53607e-05	2.77796e-05	3.13111e-06	0	2.72463e-06	4.00361e-07	2.13993e-06	0	3.51773e-07	9.8312e-07	2.14889e-05	5.78469e-07	1.71916e-05	3.41172e-06	3.38328e-06	3.15462e-05	2.14242e-06	4.12818e-05	5.60101e-07	3.92602e-05	3.87843e-06	0	0	0	0	6.99937e-07	9.07721e-06	1.73124e-05	0	0	1.8187e-06	7.86645e-07	4.80392e-06	5.04492e-06	2.24382e-05	7.77902e-06	6.51334e-06	1.66529e-05	2.35509e-05	7.31045e-06	1.20852e-06	5.32539e-06	4.73354e-06	1.3008e-05	2.75321e-06	5.19723e-06	4.29338e-06	3.0541e-06	3.31993e-05	2.27668e-05	4.22645e-05	2.05491e-05	2.45475e-05	2.15543e-05	1.82617e-05	1.7855e-05	2.8347e-05	3.87444e-05	7.58058e-06	1.85069e-05	0	4.39802e-07	3.24347e-06	4.87965e-06	3.81389e-07
RUMP-PWY: formaldehyde oxidation I	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.80608e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.786e-07	0	2.40646e-06	0	0	0	0	0	0	0	7.72159e-07	4.98477e-07	0	0	0	5.75803e-07	0	1.85533e-06	0	1.46896e-06	0	0	6.24779e-07	5.46337e-07	5.92319e-07	3.01999e-06	8.01755e-07	5.78802e-06	2.19316e-06	1.00383e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06822e-07	0	0	0	0	0	0	0	0	0	0	7.719e-07	0	0	0	0	6.51655e-07	8.51719e-07	0	3.61476e-06	5.21524e-06	1.45958e-06	5.15915e-06	0	2.30094e-06	2.31681e-06	0	0	0	0	0	0	0	0	0	0	1.74787e-06	0	0	2.48738e-07	3.15257e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33301e-06	0	0	0	1.36268e-06	0	0	0	0	0	0	0	0	0	0	0	9.03934e-07	0	7.47251e-07	0	1.86901e-06	1.08901e-06	0	4.04567e-07	0	0	0	0	5.53691e-07	0	0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	unclassified	5.09655e-06	2.11354e-06	5.05812e-06	1.283e-06	0	0	3.07895e-06	0	0	2.97312e-06	2.30059e-06	2.70145e-06	4.12837e-06	1.19107e-05	1.82407e-05	7.08176e-06	5.26226e-06	2.00075e-06	5.20204e-06	2.67867e-06	5.26222e-06	1.25882e-05	6.48228e-06	0	0	0	0	0	1.60479e-06	7.44281e-06	2.25766e-05	1.73341e-05	1.62038e-05	0	2.21576e-06	0	0	0	1.29875e-05	1.54306e-05	1.52116e-05	1.25907e-05	1.34182e-05	1.63879e-05	7.04245e-07	9.91154e-06	3.062e-06	4.3678e-06	3.12121e-06	2.7333e-06	7.59593e-06	1.49088e-06	0	6.16658e-06	1.21697e-06	6.86517e-06	3.52055e-06	1.62155e-06	2.04884e-06	2.11347e-06	0	2.98179e-06	3.07804e-06	3.48121e-06	2.35779e-06	3.98041e-06	7.94304e-06	8.30095e-06	5.30051e-06	9.6934e-06	3.65488e-06	8.31408e-06	9.05694e-06	4.27582e-06	8.27867e-06	1.93827e-06	8.56195e-06	6.50197e-06	1.96788e-05	0	2.13688e-06	6.67144e-06	2.69018e-06	1.16694e-06	6.43623e-06	7.95817e-06	5.47651e-06	1.61922e-06	0	0	0	0	0	0	0	0	4.29064e-06	1.46541e-05	7.59515e-07	5.56793e-06	1.50853e-06	5.093e-06	9.31292e-06	2.01647e-05	2.76823e-06	2.66097e-06	1.93184e-06	1.21453e-05	1.6953e-05	1.18404e-05	3.54674e-06	1.26165e-05	1.24431e-05	1.54461e-05	0	1.01858e-05	2.64447e-06	1.87236e-05	3.13711e-05	2.96537e-06	2.65136e-06	5.17441e-06	2.14532e-06	0	7.57017e-07	1.18263e-06	1.13786e-06	4.43028e-06	1.56014e-06	0	5.83767e-07	6.39418e-06	3.87217e-06	1.64288e-06	2.29916e-06	9.33037e-07	6.79639e-06	7.59193e-07	0	8.0441e-06	0	1.02902e-05	3.91209e-06	2.60155e-06	5.39837e-06	5.09679e-06	1.22628e-05	2.15949e-05	4.0437e-06	2.03818e-06	9.09074e-07	1.62346e-06	1.6158e-06	3.89476e-06	3.87629e-06	2.50563e-06	1.97679e-06	2.85871e-06	2.36123e-06	4.74874e-06	6.38679e-06	5.2557e-06	5.29563e-06	8.00149e-06	4.58255e-06	1.24123e-05	9.09606e-06	1.87839e-05	1.34646e-05	7.19047e-06	1.31118e-05	9.49488e-06	8.80293e-06	1.08131e-05	5.19957e-06	7.82179e-06	3.16348e-06	5.53789e-06	4.01147e-06	7.34446e-06	8.28793e-06	2.56535e-06
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	unclassified	8.05362e-06	7.39849e-06	1.17112e-05	9.28074e-06	7.49699e-06	1.016e-05	1.11285e-05	1.0187e-05	0	2.29079e-06	1.82135e-06	1.46699e-06	3.14199e-05	5.87964e-05	3.1113e-05	1.91205e-05	1.69821e-05	1.00933e-05	2.05766e-05	2.35493e-06	1.58397e-05	1.28901e-06	2.01955e-05	0	0	0	0	2.32899e-05	2.64871e-05	3.65504e-05	2.46152e-05	2.45589e-05	2.13825e-05	2.19114e-05	2.31757e-05	0	0	2.49847e-06	3.41108e-05	7.21474e-05	2.4582e-05	2.25947e-05	2.70906e-05	2.25305e-05	1.26489e-06	1.78453e-05	5.62125e-05	2.26968e-05	1.56138e-06	9.65647e-07	4.55674e-06	9.03822e-07	4.91956e-06	1.20842e-05	2.79021e-07	2.99792e-05	2.44765e-06	4.39618e-06	3.7269e-06	5.19967e-06	3.01403e-06	1.93728e-05	4.45223e-06	4.27458e-06	1.04356e-05	1.95772e-05	2.95678e-05	9.31053e-06	1.01608e-05	1.37472e-05	2.55802e-05	3.99093e-05	3.65553e-05	1.70296e-05	2.63417e-05	2.94971e-05	7.85577e-06	1.01545e-05	2.92185e-05	2.6857e-07	3.9485e-05	1.94249e-05	2.79451e-05	2.69531e-05	3.26496e-05	4.01366e-05	9.45286e-06	4.4712e-05	8.78283e-07	1.3396e-06	1.27842e-06	4.68891e-06	0	3.10046e-06	5.46929e-06	4.14827e-07	1.61801e-05	7.37263e-06	0	1.96546e-06	4.73508e-06	1.26156e-05	2.37845e-05	1.87675e-05	8.3888e-06	6.60918e-07	5.31508e-07	1.45258e-05	1.24385e-05	1.42809e-05	1.11308e-05	2.14277e-05	2.45696e-05	2.93295e-05	0	1.60618e-05	2.90849e-05	2.03557e-05	2.58882e-05	4.59269e-05	8.08996e-05	1.46493e-05	3.5644e-06	3.00515e-06	1.91137e-06	1.66707e-06	1.33476e-06	3.369e-05	3.94103e-08	9.80898e-06	0	9.75306e-06	1.36218e-05	0	1.84442e-05	7.02942e-07	2.45968e-05	1.55927e-05	1.35615e-06	1.51074e-06	2.43137e-06	2.00475e-06	7.88416e-06	1.23623e-05	2.96854e-05	5.40109e-07	2.57251e-06	3.82384e-06	7.87584e-06	6.16277e-06	1.48129e-05	1.78143e-05	1.48377e-05	7.69799e-06	3.44648e-05	1.93567e-05	2.38307e-05	3.20751e-06	1.45638e-05	6.43071e-05	4.85007e-05	1.28563e-05	1.3533e-05	3.06491e-05	1.73386e-05	3.12332e-05	3.74415e-05	3.01556e-05	1.69242e-05	2.57769e-05	4.01172e-05	2.0801e-05	2.04745e-05	2.10824e-05	4.09617e-05	4.54616e-06	9.1629e-06	1.84313e-06	2.30878e-06	1.46797e-05	3.46139e-05	6.53708e-06
SO4ASSIM-PWY: assimilatory sulfate reduction I	unclassified	0	7.1026e-07	0	0	0	0	4.6065e-07	0	0	6.84732e-07	2.14457e-07	0	7.51265e-07	8.39954e-07	7.03729e-06	1.88832e-07	2.42792e-07	2.48959e-06	0	7.51556e-07	0	1.68618e-05	0	0	0	0	0	0	0	0	1.29467e-06	2.18102e-06	0	0	0	4.50425e-07	3.20175e-08	0	4.19694e-06	1.22781e-06	2.61095e-06	8.68167e-06	5.54273e-06	1.87586e-06	6.98386e-07	7.59256e-07	1.93655e-06	5.6817e-06	3.25621e-07	4.71751e-07	0	4.44714e-07	0	0	3.20671e-08	1.86925e-06	3.14558e-06	8.99708e-07	1.95364e-06	1.30865e-06	0	0	1.75469e-06	1.03586e-06	1.49652e-06	2.18333e-06	5.39897e-06	1.94101e-06	6.64101e-07	1.29211e-06	4.83128e-06	2.47578e-06	7.76203e-06	4.8804e-06	3.82978e-06	4.60328e-06	3.48637e-06	1.81669e-06	2.17992e-06	0	4.28783e-06	3.98748e-06	5.6754e-06	6.13692e-06	3.10849e-06	3.96047e-06	2.42882e-06	4.68853e-06	1.17722e-07	1.25833e-07	0	0	0	0	2.32509e-08	2.75037e-06	8.81288e-07	1.00142e-05	7.51382e-07	1.41717e-05	5.24989e-07	1.07943e-06	0	2.0525e-05	1.74516e-06	1.95398e-06	1.37629e-06	0	0	3.49762e-06	0	3.67267e-07	0	4.38896e-06	0	2.96772e-06	0	7.9083e-06	1.71987e-05	0	1.06829e-06	2.79808e-06	1.98668e-06	0	1.22841e-06	8.93804e-07	1.8142e-07	1.84391e-06	2.53688e-06	0	4.13567e-07	2.39484e-06	2.23295e-06	0	1.61515e-06	3.3067e-07	2.60471e-06	0	7.40442e-08	8.34933e-06	0	8.33927e-06	1.62784e-05	1.20526e-06	1.73499e-07	5.58041e-06	1.06002e-05	1.15972e-05	4.19822e-06	1.23832e-06	0	2.10509e-06	7.00018e-07	2.07861e-06	4.04126e-06	3.1123e-06	6.36644e-07	9.46164e-07	4.56646e-07	0	1.80253e-06	1.27393e-06	2.26913e-06	8.34886e-07	6.10897e-07	3.50727e-06	5.27801e-06	2.01951e-06	1.39695e-06	8.08839e-07	3.64794e-06	4.55844e-06	4.52723e-06	4.20091e-07	0	0	6.62892e-08	7.88092e-07	2.87161e-06	1.40753e-06	0	0
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	unclassified	0	1.30071e-06	0	0	0	0	9.2181e-07	0	0	8.42124e-07	4.07672e-07	0	7.48458e-07	1.83731e-06	1.25404e-05	4.18677e-07	5.33976e-07	4.14753e-06	0	1.05415e-06	0	2.72563e-06	0	0	0	0	0	0	0	0	2.69898e-06	4.44697e-06	0	0	0	0	0	0	8.28069e-06	2.63828e-06	5.04405e-06	1.3799e-05	9.62242e-06	3.84598e-06	5.92231e-07	1.5466e-06	4.21388e-06	9.49868e-06	5.83996e-07	6.72386e-07	0	6.55691e-07	0	0	0	3.78205e-06	1.42863e-06	1.59225e-06	8.56825e-07	2.25893e-06	0	0	2.67483e-06	1.7998e-06	2.69264e-06	3.71387e-06	9.53763e-06	3.25135e-06	1.38542e-06	2.62603e-06	9.00298e-06	4.77973e-06	1.35936e-05	8.00302e-06	4.74504e-06	4.57784e-06	4.13768e-06	3.3128e-06	4.49649e-06	0	8.546e-06	7.22551e-06	1.01297e-05	1.08008e-05	6.1154e-06	7.88626e-06	4.06276e-06	9.05964e-06	0	0	0	0	0	0	5.19282e-08	9.8582e-08	1.42033e-06	6.56547e-06	0	1.53062e-06	9.69449e-07	2.01376e-06	0	1.55248e-05	2.89502e-06	1.20331e-06	8.65381e-07	0	0	5.80465e-06	0	8.05683e-07	0	8.33491e-06	0	5.42887e-06	0	1.26316e-05	2.18014e-05	0	2.3555e-06	4.82568e-06	2.04412e-06	0	1.4588e-06	1.15272e-06	3.495e-07	3.82428e-06	0	0	0	4.19684e-06	4.1478e-06	0	3.24085e-06	0	5.00961e-06	0	0	5.82501e-07	0	3.66412e-06	3.7675e-06	2.33948e-06	3.87311e-07	8.70187e-07	2.3199e-06	3.90201e-06	4.65458e-06	2.18613e-06	0	4.04355e-06	1.48337e-06	3.43483e-06	7.67976e-06	5.78011e-06	1.37554e-06	9.18564e-07	9.54608e-07	0	3.82625e-06	2.30985e-06	4.33244e-06	1.62636e-06	0	6.93389e-06	8.91267e-06	4.21542e-06	2.86867e-06	1.75648e-06	7.37643e-06	6.21774e-06	6.38068e-06	9.17062e-07	0	0	1.47265e-07	0	1.7851e-06	2.68304e-06	0	0
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	unclassified	0	7.00576e-07	0	0	0	0	1.13158e-06	0	0	1.25005e-06	5.92594e-07	1.93635e-06	6.76084e-07	1.38262e-06	0	0	9.41584e-07	6.35407e-07	0	5.34778e-07	1.70739e-06	0	0	0	0	0	0	0	0	0	1.75827e-06	1.66792e-06	1.65912e-06	0	0	0	0	0	0	1.66184e-06	0	1.16479e-06	1.10159e-06	4.05318e-07	1.13288e-06	8.37483e-07	1.20213e-06	0	7.39035e-07	5.65614e-07	0	0	0	0	0	1.2548e-06	1.79644e-06	1.33915e-06	3.89662e-07	1.38058e-06	0	0	1.59901e-06	0	1.82188e-06	0	2.36362e-06	4.36096e-06	1.47267e-06	2.13813e-06	0	9.20469e-07	1.35613e-06	2.06247e-06	1.19407e-06	9.16982e-07	0	0	2.73518e-07	0	0	3.282e-07	1.57102e-06	1.48732e-06	0	1.55936e-06	1.63314e-06	0	0	0	0	0	0	0	0	0	0	9.14784e-07	0	1.78732e-06	0	8.04423e-07	0	0	2.97527e-07	4.61707e-07	7.78085e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74535e-07	0	5.28048e-07	3.34073e-07	0	1.9276e-06	0	0	0	0	3.24288e-06	0	1.6441e-06	0	1.62799e-06	0	0	9.8337e-08	0	7.15908e-07	4.64945e-07	0	4.76617e-07	0	1.3672e-06	8.06686e-07	8.80984e-07	0	0	0	1.0918e-06	2.00963e-06	2.6352e-07	0	2.0892e-07	6.85163e-07	1.46344e-07	0	8.09361e-07	0	2.90434e-07	1.37106e-06	0	0	0	0	3.50263e-06	2.72881e-06	8.22397e-07	8.62265e-07	2.56924e-06	6.18536e-07	0	1.34535e-06	7.89851e-07	0	6.87838e-07	1.6707e-06	0	0
