Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)	unclassified	6.2321891441	15.7687953316	6.2470823373	6.312102188	0	0	18.5622212502	5.2589933962	0	21.1007193829	20.4522528619	44.4423104107	12.6881367207	16.6049256638	6.3216970327	18.4392143989	37.0784469819	92.4229245278	0	50.0255564634	7.3754060624	0	0	0	0	0	0	28.0562650354	0	0	24.2701351176	37.4008191772	23.7397577097	0	0	0	0	9.2576035267	22.167411145	6.5689482532	1.269220791	21.2472529728	0	0	19.5436785534	197.138958301	0	0	7.772791889	12.2082048283	0	0	0	0	15.3528937192	25.7684726245	92.4200149939	9.2182451571	94.7542712902	52.2196928042	0	0	39.8205550434	0.7064824834	61.9600359277	0	49.4255496738	103.0720274825	24.1202358373	40.3419612127	31.7186062742	74.8189010298	41.9944789644	13.2355380336	73.1000177379	2.7464742925	11.7003911498	14.2522581664	0	0	7.901262702	2.8629820655	0	0	15.9207198878	21.2794153083	116.5073394608	0	0	0	0	0	0	0	0	0	2.9474741094	90.158282617	0	0	0	22.5876392328	0	0	1.361798354	23.4277576569	1.1221112814	75.4843170938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.7459402941	72.8759049244	0	22.330737805	14.1639950337	0	68.1517273285	0	124.440524476	188.01535597	37.9386733302	99.7646457378	40.6937301726	0	0	26.0390988938	0	45.5071200093	34.3289364013	20.4718278603	0	27.0585409044	112.781385832	405.9916556452	15.9319753632	0	0	42.1815667785	0	0	19.4171416731	62.0217022914	12.7385955646	7.0485351116	0	15.6580852338	13.6077630866	0	0	34.6924840242	26.2274313951	14.9395497148	0	0	5.2332263195	18.8199721054	47.4885878227	52.3749936093	36.1791276835	72.6299167537	15.4774042718	2.6329822676	1.544015929	30.5719514877	25.5448556456	6.7311985223	11.2551475066	7.477217605
PWY0-41: allantoin degradation IV (anaerobic)	unclassified	0	2.3016926816	2.5774387255	0	0	0	0	0	0	0	3.2632144925	0	1.6709062187	2.8303411622	2.5494515477	0	0	0	0	2.6090250807	3.9189097557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5471711917	5.8075704545	0	0	2.5156873514	0	0	0	0	4.4479147831	3.6592335967	0	0	0	0	0	0	3.8242967523	2.1826113311	4.9114906264	2.6157719241	0	0	5.8994020682	4.853465574	2.6151244576	0	5.1778937594	0	2.3746990977	4.5188307196	0	4.2443765918	0	0	2.9192041337	0	7.3104415095	7.2733019187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0418598542	0	0	0	0	3.0050007572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4604767354	0	0	0	0	4.9572813954	14.4550380888	0	0	3.2265469767	0	0	0	0	0	5.2199659404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5074521427	0	0	0	0	0	0	0	1.3264079113	3.0812921133	3.2255059129	0	0	0	0	0	3.6971627279	0	0	0
PWY0-42: 2-methylcitrate cycle I	unclassified	30.7116684977	5.6972380633	8.3924942195	2.2836797205	0	0	2.7811910908	0	0	10.3575494267	17.7783959205	23.6898453783	22.8309588528	5.2652921881	16.8334560472	0	0	5.275883555	0	21.3737647904	12.5007521259	140.7731187994	0	0	0	0	0	0	0	0	10.7633707181	10.6603529247	20.0027023542	0	0	0	0	0	0	8.9194103252	16.8351223822	12.1769026642	7.6483717099	2.7139350303	0	0	2.4806066224	26.4794799811	8.619447663	8.4871464651	0	19.6482500703	0	0	0	0	2.9160136563	8.4545396442	2.0684829832	8.253721203	0	0	5.2264671057	8.9043449373	4.0533943616	3.2506423517	9.7748120252	20.9204383827	4.6982838337	12.6536673509	0	23.6565188849	15.9521278621	7.3053367963	8.5102846855	0	0	0	0	0	0	0	0	0	0.9188346565	18.7660983135	44.4629220614	0	0	0	0	0	0	0	0	0	0	29.3863796438	0	52.9095381351	0	2.4442788821	0	0	8.6994935017	82.4671860016	33.5460754312	0	0	0	0	0	0	0	0	16.0630938836	0	1.6680326566	0	0	0	2.0035019541	7.1327845642	0	0	13.1987081581	0	8.7161784349	12.0999732972	0	26.5802143021	0	25.1746690124	30.4643312041	0	10.2490124528	5.9568371636	0	0	57.9940764357	0	99.9440849047	51.9414771192	0	8.0580370377	25.945530859	144.4425718222	184.8745721688	6.5057436985	0	0	5.7765588062	7.7041067527	4.2488347593	5.2941261222	0	2.2797839186	0	11.2817428427	15.3114269823	6.4684253391	0	2.0317871789	13.3669056756	0.6934576502	4.6279462886	0	0	9.7968917736	20.773603258	9.9521492156	4.3753280711	12.6778197846	5.792663145	0	10.9588314768	11.8252006978	13.0973711488	9.6748059362	7.3258298553	3.8787656883	0.9288613171
PWY0-461: L-lysine degradation I	unclassified	0	3.5779871365	1.9654185809	0	0	0	0	0	0	3.5093899677	0	0	0	0	2.0352206181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3172230395	2.4497267135	0	0	0	0	0	0	0	0	0	0	4.6470454597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7718131725	0	0	0	0	0	0	0	0	0	0	2.1808864756	0	2.3383065318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5025002899	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0036963657	0	0	0	0	1.4462391686	14.7934124197	10.6306696666	0	0	0	0	0	0	0	0	0	0	2.7277652902	0	0	0	0	0	0	0	0	0	0	0	0	0	39.8641509905	0	26.591400916	0	0	0	0	0	0	0	0	2.9784952435	0	0	0	0	0	0	0	0	0	0	13.7186804387	4.180961132	0	0.8185278563	0	0	0	4.3747283295	0	0	0	0	0	0	0	0	0	0	0	2.9887050552	0	0	0	3.4370485644	0	0	1.2592599052	0	0
PWY0-781: aspartate superpathway	unclassified	15.3419394917	30.3707629744	18.7657828985	16.9971376424	0	0	46.8175389532	0	0	0	0	30.0072581712	37.8424075198	6.6017111365	11.8112291709	0	11.4523960467	3.6187195971	0	8.6776608816	0	0	0	0	0	0	0	0	0	0	36.069105258	12.8794858124	27.3317024045	0	0	0	0	0	24.3655627498	51.115316724	37.8309406855	35.3592692242	36.2856693152	32.462492276	0	0	31.520778718	12.1325826006	9.3040395341	0	0	0	0	0	9.4039147734	15.3924572277	10.1594850884	17.7346159132	0	0	0	0	0	26.4019373145	23.4697776419	0	0	54.7873375133	30.602544453	27.1107619201	11.9182245037	11.5188942144	11.1388123636	16.2514151823	22.6951815498	0	27.8239182624	0	21.8052508309	0	29.2291988057	0	0	17.6201487601	20.5130209608	7.3075579779	1.6942851093	0	0	0	0	0	0	6.661075618	0	0	21.7720933667	55.110693795	0	20.6597041292	0	30.8990704668	0	0	32.3595887728	10.6120500856	23.4194253086	41.9780681792	0	0	0	97.4738596829	0	36.8136462931	0	43.9580606988	0	29.957277532	31.16783256	0	0	0	29.8326378294	0	0	0	0	17.2592960443	0	0	0	0	19.0615632812	0	12.8390950587	28.7212598704	26.6429046643	0	0	26.9934992446	0	17.7956953747	41.6328225971	13.0743982808	20.8300202296	22.1349796417	64.5492656397	53.7438605234	26.7342576197	0	0	11.9687901979	11.907827993	60.6846601637	34.3468804426	21.817609098	15.4480341149	0	77.6796709078	10.2455960759	12.2123941106	18.1486991511	7.612653466	0	0	53.093144825	36.4406189252	36.2220434289	19.9309605159	49.8637228871	44.0872807746	42.8965954134	9.9458801936	28.8126674774	0	37.1918627322	12.5690649922	7.2958572116	10.1544527078	37.8439987726	15.4507774987	14.793142987
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	unclassified	149.942270273	17.7042050492	196.5799227298	29.9524788891	0	0	159.7086385336	49.0554336668	0	9.471429755	0	9.8942952737	9.9347140552	5.5383757387	38.4237556533	0	4.2425753456	5.0176997222	0	10.1011184519	0	60.8689561445	0	0	0	0	0	0	25.787313024	0	0	7.0632265461	0	0	0	0	0	8.9831458807	0	6.4580137514	0	35.0998743317	17.5537879061	19.2353942439	0	31.3743781451	3.1028625989	16.4483388465	15.611300048	0	41.3483147903	0	0	0	0	16.3728411896	0	0	0	0	0	0	8.4955149204	5.7786502406	16.5739677582	0	0	0	0	1.4213256702	0	2.1140025339	0	0	0	5.441942905	0	20.2677410285	273.0059827431	0	87.7054437224	36.0828140424	87.6827484762	37.1011869096	202.964913514	92.3964239055	13.0800517474	32.3862391149	11.8576371775	0	0	0	0	0	0	0	6.9505328839	110.2177050678	0	5.4592510738	0	4.1116457713	22.800425773	0	12.9872753738	6.0630301784	53.9830284929	2.540339547	22.2010646939	0	0	0	0	0	0	0	0	13.3451521887	0	0	0	25.5299532159	28.3316212282	0	14.173164244	5.6277076228	7.0511215906	177.0341754493	0	0	0	18.8791392296	223.6291513743	0	267.1585674755	0	140.3298332284	0	10.8536779953	19.1866697286	0	42.9979572955	226.2956016803	27.914629368	191.6063286057	6.0025138099	0	68.3513467317	27.6117672499	0	0	24.0285409107	170.226787548	2.7303163829	50.6027916232	24.3500798065	69.5233262595	1.3677215233	0	0	37.2186058725	11.6244668439	1.7061308587	4.7636551285	0	45.1603338235	0	231.6393222446	138.8027223949	256.9713777947	20.7100245969	9.4434885387	0	68.4128107344	68.7788119038	12.8268570183	4.0573498041	0	57.5881819787	5.365486579	7.1520772883	0
PWY0-862: (5Z)-dodecenoate biosynthesis I	unclassified	39.2577015192	63.6613132724	43.7851490588	37.083045535	0	11.5997765863	120.7365161234	0	0	2.1285090702	24.5584156264	24.3323776891	10.6913675032	49.3750446258	85.2746799526	30.4601412163	45.7709339792	8.595698712	1.0592422476	3.5493519069	0	277.9390259841	0	5.1031321557	0	0	0	0	0	0	67.6988975472	43.8005521491	52.7281460931	0	8.3463005205	0	11.9954417939	26.9108189623	0	32.6461747414	0	9.0924625059	0	16.9308671644	41.9919708161	0	28.4369010985	18.6300574665	0	2.1192574284	18.4413052435	0	10.8545970932	14.3030285718	67.239383467	37.3788081771	62.5929300041	0	51.7640051686	57.0704992358	9.8707872141	15.0045449663	16.7292423932	0	138.2896352551	12.2871989871	8.3535365483	18.2198367754	22.8051205577	0	35.9655626259	0	35.4309369762	28.3150186227	0	32.4591228997	0	0	22.0782406825	0	67.9904902597	17.5375064791	41.9486494768	51.5147323596	70.9810980859	89.8819885071	0	51.3449177951	7.8165103567	7.2576622697	2545.1652191656	0	261.0868729324	5.6063729282	6.5628407283	46.2274483313	6.1432504718	115.1976207312	0	40.6429445915	11.7108139113	0	6.3800149188	1.4097234624	11.456229128	9.0313218991	31.8701329217	0	0	0	0	0	0	9.4669197455	0	11.8261759931	0	0	0	7.514082778	0	10.6180983881	0	19.7117808373	10.0380681541	13.0820208476	0	87.2061056514	6.0961677529	63.1819977689	152.965080434	119.481352182	228.6896814056	123.0038629688	118.6780607135	0	107.0538272098	23.9354990619	0	0	3.0580959466	6.1109247181	112.5033170682	52.2751174146	80.0530190512	27.5142328932	76.9737929699	38.4828663821	37.3646302715	48.5618527248	29.5936310935	48.666699052	71.7509616322	28.0026368693	27.6856141432	65.3858988059	69.7605695692	0	16.0937880804	0	0	28.6808792177	0	0	0	45.3702465203	9.0511092121	1.5417932134	71.882298684	132.8871404884	48.7693863352	16.7661286865	12.7275407392	83.1218619497	24.4101678385	22.0689634441	85.4753690881	24.4418152838	38.2120453333	58.977051281	64.6748830043	37.1645884304
PWY1G-0: mycothiol biosynthesis	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.266536137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY1ZNC-1: assimilatory sulfate reduction IV	unclassified	0	4.0083639878	0	0	0	0	3.1893574091	0	0	2.8696181562	0.6138089172	0	4.3571123886	6.4983445456	67.4895373894	0.6570813606	0	18.0673614998	10.1790710148	1.1306063107	0	1.4974761628	12.6964306102	0	0	0	0	0	8.3952626382	15.4892436685	4.5830510404	19.1858115723	0	6.5322311408	9.0736672405	0	0	0	20.3858196274	0	10.223905772	12.9464690962	0	5.8635081294	2.0542487816	20.8862856673	0	26.7083483381	0	0.8628117817	0	1.1721722764	0	0	0.5650216784	0	0	0	0	0	0	3.8938055724	6.5589972525	7.800414573	0	0	44.75769163	19.9412983634	9.2197333606	18.5956471541	5.7505292953	23.5933534244	0	16.8367352835	24.4636907738	22.8165338157	0	0	14.6114393696	0	76.3270788335	95.0823726022	98.3969522862	72.1428186342	64.5194162175	52.6320307671	27.2531733466	103.1837368603	0	0	0	0	0	0	0	44.8280631423	0.6531296005	70.4791980782	0.6341167999	14.0365172293	1.2011572836	7.1248372135	0	192.2251613422	5.6986118823	33.8606257621	31.9623779976	0	0	61.6817885461	0	29.825665476	29.4271133817	41.6272082215	0	25.9507117214	0	43.5819694053	80.8027209222	0	0	9.5759334292	28.0363862358	0	9.1441834442	5.5190635552	0	20.9480993951	0	0	0	29.092807207	34.1880467032	0	0.4412837573	0	1.8997574227	0	0	8.8175674291	0	27.6484476741	48.5082967575	8.1387596816	1.7109052005	18.7257448498	23.9857067439	2.5691841746	0	5.5880349062	0	32.5123658917	13.3549588703	25.0318957108	11.8707353174	33.0195098754	29.1169173989	1.8178582736	6.0174674752	0	12.8949527325	11.0216991956	0	0	0	36.1972884492	53.9532404848	13.2294477888	8.5744399573	10.8129191055	8.2589652623	44.6347914423	24.1122182454	3.9823080354	0	0	0	0	0	12.1000987377	0	0
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	unclassified	45.1759201647	21.210203786	0	22.5424609966	27.5927953783	0	63.7272987815	0	0	1.3563813243	8.3061965131	21.1017385264	38.7928690931	57.1364601939	98.2206561373	0	24.6158159146	50.8504918164	10.5602611566	10.2446226815	22.2253820636	158.9822651532	0	0	0	0	0	0	0	0	15.3270868387	0	12.595972117	0	0	0	0	0	57.6797382968	39.8782442666	0	176.2768677595	45.0707329705	47.7869168348	14.2324577179	51.2445575788	0	12.1386184044	0	0	0	4.597950696	21.0911462019	80.156089549	0	27.9490932051	0	0	4.9825735832	1.7381857583	0	92.0648330047	28.9826180014	1.1484751878	8.4210221941	10.2872192277	66.1129324353	65.5238678952	0	74.7058396827	23.0159304451	61.6760384318	0	10.2405787567	67.8370618739	161.2519500778	18.7441636626	24.4942149952	0	0	0	11.8852596059	24.074396779	4.4099622508	0	20.7443294838	39.8479827274	0	0	0	3.8177797775	0	0	0	0	0	12.4970306641	19.1636065892	8.5021662171	45.1194752701	0	14.0396797083	0	0	0	4.5576812704	7.4602847301	0	0	0	0	0	15.6761362692	25.6285492349	0	8.7384973895	0	18.2753597779	23.6370547662	9.0417522106	0	0	7.08637823	0	4.4309422538	0	2.8510354607	18.4144022273	0	0	19.9542171647	22.168531164	26.9720553825	17.9712090686	1.0266986889	22.543197316	1.7951176305	0	0	16.7352913082	0	15.8910281382	12.3988502991	22.2298216949	9.8913432399	13.195385712	46.7401419801	22.4724059916	101.90040628	84.9909305922	0	15.4276109657	2.8439828464	80.1663204315	33.1314408523	18.5187893149	2.5215095487	18.2818580765	94.2222692604	75.4674430392	81.6448787308	83.4019296382	66.947585436	27.5383078491	64.109437819	68.1910322238	0	20.5144088833	29.3613569189	65.230052736	7.8537575242	0	0	9.6851287904	0	24.1305253033	26.3901335433	0	0	115.5969612968	69.5166445227	17.0308788281
PWY490-3: nitrate reduction VI (assimilatory)	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.7731697854	27.5094476368	55.5195113055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3373913418	0	33.3890277029	12.9511498986	0	0	0	0	7.0172793523	0	21.8494540457	19.7439669671	14.0304188854	3.9525690913	43.7385468687	56.7040236056	0	14.8635953361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2108103285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0206832354	0	0	0	0	32.9844072392	0	0	0	0	0	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	unclassified	47.0840597557	75.8540793885	55.3838745218	90.0952509101	63.9912548517	0	239.5431342755	136.6290241161	0	33.7923507794	21.9726675608	50.9021127706	76.2897785163	106.1680758676	54.8085278598	82.2323767582	79.662146926	84.2651028009	92.0805368236	25.9919297973	55.8114901055	52.2901556701	68.4338359076	0	0	0	0	35.8932422738	35.1921270828	196.3315364938	232.7044472297	227.3734004779	202.9187514006	247.1598998245	149.0613422745	0	0	32.590493772	98.9041832108	65.3653173878	117.1571244789	50.8355193742	29.202220512	38.8666571574	38.2996199476	279.2041904855	41.0758914496	92.5446660065	11.8555792939	5.2687152672	99.0532051762	4.6790940059	31.3302699947	0	6.4817304776	35.6184100489	30.0667604904	51.4294191331	55.7653822352	27.7744341248	14.1695082781	12.5584295961	44.5242929753	26.5279092846	82.3352902453	34.2042289175	101.3858091614	130.7183221806	34.3251342955	60.7256533381	93.9278522127	135.4214522969	182.9958481625	64.5499735978	69.1093222489	7.3221483544	50.9634035877	47.1074051156	59.252502667	3.3307237495	52.1091258626	51.8554750283	71.8017078592	67.3450023618	99.2758585488	87.9543989702	192.7145143459	17.0869906619	46.8855912334	20.4575213963	0	77.1944949719	0	59.0477590666	58.5321978199	59.3789730438	36.1601974114	157.9723762129	0.9195695891	218.3901915239	20.4855856093	58.8169625935	42.1329203569	295.3177425886	56.7991845241	54.4692897883	72.2164704768	56.4179004793	47.5198232228	116.7246536949	0	0	0	26.19341475	0	35.7772992801	0	13.8097081356	11.8215854831	90.7612811088	13.1396805268	28.7982585068	37.6423184727	25.7313658667	23.1079598703	31.0142815809	16.2846278513	46.993910174	19.4180087527	31.3653997504	0.9784089575	211.6421590405	169.4811387255	4.4425153635	40.5053073677	6.5426218813	38.358234896	42.1550902833	0	19.5826752346	0	21.3671967708	106.8210850653	100.5761904913	57.442813774	58.0748344072	69.7673442042	102.9544354155	37.3579863441	106.7881076968	36.8518784574	151.1934053678	71.7925538137	177.2019567175	91.344343914	72.2301630009	52.2207743381	11.473455243	200.0330069729	153.4250010006	6.4872981081	128.6068646554	44.1735254523	67.4341427779	112.3229728588	56.6738575518	61.9471355233	101.1074344538	96.4460511476	123.2368722786	51.1831626921	106.2882680055	82.3251809038	135.9890799587	0	73.4889659609	37.6057761727	35.9716261943	16.2361738757	105.0192018112	20.0301303026	15.4210927717
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	unclassified	47.0840597557	75.8540793885	55.3838745218	90.0952509101	63.9912548517	0	239.5431342755	136.6290241161	0	33.7923507794	21.9726675608	50.9021127706	76.2897785163	106.1680758676	54.8085278598	82.2323767582	79.5435305006	84.2651028009	92.0805368236	25.9919297973	55.8114901055	52.2901556701	68.4338359076	0	0	0	0	35.8932422738	35.1921270828	196.3315364938	232.7044472297	227.3734004779	202.9187514006	247.1598998245	149.0613422745	0	0	32.590493772	98.9041832108	65.3653173878	117.1571244789	50.8355193742	29.202220512	38.8666571574	38.2996199476	279.2041904855	41.0758914496	92.5446660065	11.8555792939	5.2687152672	99.0532051762	4.6790940059	31.3302699947	0	6.4817304776	35.6184100489	30.0667604904	51.4294191331	55.6541794463	27.7744341248	14.1695082781	12.5584295961	44.5242929753	26.5279092846	82.3352902453	34.2042289175	101.3858091614	130.7183221806	34.3251342955	60.7256533381	93.9278522127	135.4214522969	182.9958481625	64.5499735978	69.1093222489	7.3221483544	50.9634035877	47.1074051156	59.252502667	3.3307237495	52.1091258626	51.8457369775	71.8017078592	67.3450023618	99.2758585488	87.9543989702	192.7145143459	17.0869906619	46.8855912334	20.4575213963	0	73.436217664	0	59.0477590666	58.5321978199	59.3789730438	36.1601974114	157.9723762129	0.9195695891	218.3901915239	20.4855856093	58.8169625935	42.1329203569	295.3177425886	56.7991845241	54.4692897883	72.2164704768	56.4179004793	47.5198232228	116.7246536949	0	0	0	26.19341475	0	35.7772992801	0	13.8097081356	11.8215854831	90.7612811088	13.1396805268	28.7982585068	37.5164107866	25.7313658667	23.1079598703	31.0142815809	16.2846278513	46.993910174	19.4180087527	31.3653997504	0.9784089575	211.6421590405	169.4811387255	4.4425153635	40.5037689907	6.5426218813	38.358234896	42.1550902833	0	19.5826752346	0	21.3671967708	106.8210850653	100.5761904913	57.442813774	58.0748344072	69.7673442042	102.9544354155	37.3579863441	106.7881076968	36.8518784574	151.1934053678	71.7925538137	177.2019567175	91.344343914	72.2301630009	52.2207743381	11.473455243	200.0330069729	153.4250010006	6.4872981081	128.6068646554	44.1735254523	67.4341427779	112.3229728588	56.6738575518	61.9471355233	101.1074344538	96.4460511476	123.2368722786	51.1831626921	106.2882680055	82.3251809038	135.9890799587	0	73.4889659609	37.6057761727	35.9716261943	16.2361738757	105.0192018112	20.0301303026	15.4210927717
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	unclassified	16.2079125895	17.1511992503	10.1869765546	0	0	0	70.5497630449	0	0	10.280288116	9.7641992455	4.7404736762	67.8541643093	47.2611672014	57.518277562	4.781153824	32.2656028927	41.6333773956	0	21.9001595248	0	33.6548804548	0	0	0	0	0	0	0	0	21.6080891068	29.4235226006	45.1684238885	5.2162330012	0	0	0	2.7888180261	49.4039833911	74.0041642021	92.3606947107	82.0057654702	44.9548880232	23.5929905401	26.6214151438	250.4128456787	7.8203284309	17.0409184907	6.5782007938	13.3107395616	0	12.7823287028	0	0	0	3.0988164908	3.3999382119	19.7468718086	21.4877082071	0	0	0	18.9138848682	0	19.1515595326	8.3805116087	66.3203847025	47.1302822313	58.7177760737	96.6104627408	28.2571139146	124.507726891	20.9948809032	54.5108933246	65.6357730251	49.3810183629	0	45.7051497406	26.4328547818	0	48.6462223838	40.0957984854	86.8566910226	44.1506044266	26.9640837506	70.7147853641	42.0564995809	22.2441232118	0	0	0	0	0	0	0	9.6356906239	26.5833038793	35.2510542546	12.0772864168	24.6488505998	0	13.5529186917	44.1278114151	0	18.0292620295	16.2086315967	48.2056863338	8.6573560114	27.8051506021	34.8036040419	0	13.4555241188	14.486602521	2.4390732906	0	17.2951974012	0	18.4511882622	0	6.2076033685	2.5158896216	6.8805925506	58.5169391313	0	0	6.3984104831	0	11.0339725046	0	0	4.8971355585	16.4054784163	73.2560099268	33.2008089539	26.9734080335	38.9024318235	37.7796210546	0	0	32.6065327692	0	8.7175869011	116.251757976	36.9218919332	44.8332033548	43.1623941446	9.2831731998	83.7232215982	10.2108359645	35.8883052303	0	24.4125757451	15.0572414133	14.4128279215	0	7.8222932567	73.3465982898	15.1694831014	27.284682711	55.8642861955	4.8361645218	78.4427225648	76.4600791047	24.2666017432	32.9931694764	41.8238222537	44.5544679894	37.6345569238	28.9527629274	45.7391150976	56.097242986	46.9369853511	28.3942771794	30.7595895589	0	62.1587992054	50.0317014527	21.3669103863	26.0521804773	69.6434305777	86.9311856085	16.855069604
PWY66-367: ketogenesis	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6399410333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.720005194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0262652763	0	0	0	1.5669649872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7027018526	0	16.2491921134	0	3.7642381315	7.6178937177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6970337155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.9459774586	0	0	0	0	0	0	0	0	0	0	0	0
