Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
PWY0-862: (5Z)-dodecenoate biosynthesis I	k__Bacteria	4.099015e-05	2.9673361e-05	2.308503e-05	9.83052e-06	4.2217009e-05	4.8067e-06	0.000130217152	4.24441799e-05	0.000358539	0.0001768108542	0.0001151092539	0.0001426033529	4.0421118e-05	7.936867e-06	1.7437074e-05	2.01085e-06	0.000130825948	0.0001489134349	5.63434e-06	0.000158596921	4.047558e-05	6.0648018e-05	0	0.00054655558	0.000261263	4.9442237e-05	9.14737e-05	0	0	0	1.6633e-05	1.6813065e-05	2.2126733e-05	2.75752e-05	4.6834613e-05	0.000391171604	0.00012236163	8.647595e-06	9.562348e-05	0.0002212454839	4.2840137e-05	9.7850713e-05	2.9613617e-05	6.69e-06	0.0001322485123	0.0002481717478	2.8087445e-05	4.2482873e-05	0.000102406639	0.000150867253	2.0719333e-05	0.0002058687977	2.2705614e-05	3.9167952e-05	0.000175389954	2.893508e-05	2.5841416e-05	2.93765e-05	2.282633e-05	1.0971818e-05	0	8.14136296e-05	4.16132718e-05	1.79919609e-05	2.0177359e-05	2.0082547e-05	7.18042874e-05	0.0002064462279	0.000179091372	0.0001082914345	3.01811855e-05	0.0001114929964	3.90035602e-05	6.75055381e-05	5.116602948e-05	5.41042e-06	5.166495e-05	2.54386543e-05	3.17989258e-05	7.66066723e-05	4.0679912134e-05	3.1222299e-05	1.7653705e-05	1.080789e-05	3.7582635e-05	4.4637323e-05	0.00020940532	1.869219e-05	0.0002796499013	0.000295443378	5.19487e-06	0.000162435976	0	0.000211985663	0.0001624181619	0.00011908988	9.913011e-06	4.2042703e-05	7.8928564e-05	0.000176246465	5.78008e-07	1.6278655e-05	1.39007e-06	5.128534e-06	4.9858e-06	0.0002514542995	0.00027504492	1.780289e-05	1.39432e-05	1.3144235e-05	1.39452e-05	4.57756e-06	5.90488e-06	1.95445e-06	0.000696829894	1.9097477e-05	2.6797424e-05	1.613097e-06	2.49278e-06	1.216242e-05	6.755314e-06	5.3878513e-05	0.000251837478	1.230929e-05	0.0003215646577	0.0002758799052	0.000154678339	1.84145908e-05	8.544302e-05	2.001481e-06	0.000218256294	0.00022634671	0.0001019034492	0.0003066014693	5.58107708e-05	0.0002030525334	4.3895112e-05	2.7475374e-05	0.00038983	0.000183291594	4.5978374e-05	0.0002679454209	0.0002059591404	4.442026e-05	1.12334e-05	0.000156843906	0.0002820192764	0.0002491828232	3.09221288e-05	0.00023013406	3.26599843e-05	2.630482e-05	8.39838e-06	0.0001842880106	3.5533503e-05	3.22438e-05	6.931885e-06	0.0003708600029	0.0001109644	5.8708233e-05	1.40908447e-05	0.000103828094	2.448465e-05	4.37302e-05	3.03832e-05	8.271096e-06	5.08572e-06	3.3140962e-05	2.6368638e-05	8.02955867e-05	1.35237933e-05	0.00010865218	0.0001181556776	3.81788e-05	3.36313e-06	0.0001591161684	0.000117427484	0.000133875823	0.000231446636	3.5391679e-05	8.389064e-06	0.00010740451
PWY0-862: (5Z)-dodecenoate biosynthesis I	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08359e-06	0	3.34221e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47659e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY1G-0: mycothiol biosynthesis	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58914e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY1ZNC-1: assimilatory sulfate reduction IV	k__Bacteria	2.48995e-05	2.58935e-06	2.45675e-06	0	0	0	8.212175e-05	0	0.000212545	6.15802984e-05	2.3801905e-05	5.1954445e-05	6.6814482e-06	1.57548e-06	2.21708e-06	0	1.15426e-05	4.945186e-05	0	2.38237791e-05	6.53076e-06	4.05276e-05	0	0	0	0	0	0	0	0	3.34947e-06	0	7.25617e-06	0	0	0.000282195288	4.85122e-05	8.99557e-07	4.58112e-05	6.1953324e-05	1.18154e-05	7.20459037e-05	2.16325e-05	4.60134e-06	5.9465518e-05	0.000190435634	1.371704e-06	1.3320212e-05	3.1958249e-05	4.53623491e-05	0	8.38462932e-05	0	0	1.1383326e-05	0	6.1862e-06	3.51394e-06	4.30779e-06	2.91812e-06	0	0	8.4668091e-06	3.25284e-06	3.48438e-06	8.41715e-07	1.63652013e-05	5.4717067e-05	5.24623e-07	2.4906816e-06	1.893345e-05	1.24205e-05	2.436294e-05	3.917513e-05	6.5635696e-06	0	1.07116e-05	8.31017e-06	7.250677e-06	7.5210813e-05	1.95101e-06	1.07493e-06	3.88644e-06	3.31128e-06	3.40709e-06	2.703963e-06	5.9592994e-05	2.23108e-06	0.0002130263	0.000166639192	0	8.23629e-05	0	9.5265851e-05	9.31032572e-05	8.7059852e-05	7.45229e-07	2.4245382e-05	2.565493e-05	7.5544933e-05	0	6.69662e-06	0	4.78337e-06	1.7762e-06	0.000100718478	0.0001303819383	5.06662e-06	0	5.34724e-06	0	0	0	0	0	3.46169e-06	0	0	0	0	0	1.65912e-05	0.0001328464837	0	0.000171125703	0.000135254681	1.40836e-05	9.77324e-07	6.47950148e-05	0	0.00016222668	0.00011140584	4.5335158e-05	0.00022267296	2.1608888e-05	0.00010966824	1.92685785e-05	0	0.0001887035	0.0001267816688	8.64127e-06	0.0001840166021	8.54272767e-05	1.04992e-05	1.06118e-06	8.412724e-05	0.000181199027	0.0001681561269	1.4720583e-05	0.00012842185	0	8.15925e-06	0	8.14e-05	8.96276e-06	1.7854e-05	6.37314e-07	0.00019676861	8.16697943e-05	4.9050316e-05	8.96105e-06	7.40031726e-05	9.59083e-06	2.1533631e-05	2.54538e-05	6.40842e-07	0	5.21112e-06	5.110656e-06	1.0036118e-05	1.04483e-06	1.4100277e-05	8.472196e-06	2.660762e-05	0	1.180262e-05	1.7274898e-05	3.46400412e-05	1.895102e-05	5.36478e-06	0	4.17712e-07
PWY3DJ-12: ceramide de novo biosynthesis	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68809e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92294e-06	0	3.15382e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY3O-4107: NAD salvage pathway V (PNC V cycle)	k__Bacteria	3.2865e-06	5.590694e-05	8.01769e-07	1.10768e-05	8.29235e-06	0	2.31453e-05	0	1.97424e-07	1.421379e-05	1.64867e-05	1.9458865e-05	7.00024e-06	1.23438e-06	6.134315e-06	0	4.45641e-07	1.10169e-06	2.20761e-06	4.65265e-07	0	3.7317e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71464e-07	2.56922e-07	0	0	0	0	0	1.45595e-06	1.4652e-05	1.25152e-06	0	5.1450878e-06	0.000108486754	5.44768e-05	0	3.35939e-05	0	0	0	0	6.14125e-06	4.1009416e-05	7.78806e-06	7.48493e-06	4.33196e-07	0	2.02471e-05	5.77875e-05	5.59702e-06	1.48987e-05	2.86877e-05	5.31312e-05	0.000124705	7.61924338e-05	1.78853e-07	5.09355e-05	2.45117e-06	2.755424e-06	4.78521e-05	4.1376678e-05	0	0	0	0	7.27274e-06	5.57824e-06	9.808389e-06	1.386494e-05	1.257597e-05	4.99172e-06	1.21195e-05	1.431527e-06	0	0	6.6452e-08	0	0	3.88854e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70873e-06	0	2.256795e-06	3.95995e-07	1.8752e-06	1.56979e-08	0	0	0	0	1.06859e-06	0	0	1.623166e-06	0	2.943302e-06	0	3.9797273e-06	7.6891665e-06	0	0	0.0001848098438	0	0.000104197393	0	1.81144e-06	0.00012404698	1.10589e-06	0	8.772509e-05	0	2.24281e-05	0	8.3186e-06	0	2.893044e-06	0	3.84608e-06	0	3.03107e-06	0	5.57628e-05	0	0	0	0	0	0	0	0	0	0	2.18767e-06	4.32461e-06	0	0	8.7485326e-05	2.7753672e-05	3.5502591e-05	3.56711e-05	5.309347e-05	2.380987e-05	3.76039e-08
PWY3O-4108: L-tyrosine degradation III	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72984e-07	0	0	0	0	0	0	4.86966e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	k__Bacteria	3.77211253e-05	9.5351356e-05	1.7275683e-05	4.7302068e-05	4.4303995e-05	7.14989e-06	0.000189398737	5.1297392e-05	0.00014002738	0.00013202917	0.000142826811	0.000132422204	2.1814646e-05	3.242794e-05	5.5629498e-05	2.5275538e-05	1.887483e-05	8.1901255e-05	7.111642e-05	6.07011547e-05	6.2673766e-05	0.0003315014	3.40883e-05	7.77438e-07	5.928604e-06	8.609674e-06	1.219925e-05	0.000143496447	4.8764764e-05	8.79193e-05	1.9767358e-05	6.04395e-07	1.25322e-05	9.93114e-06	2.545191e-06	0.000278	4.69324e-05	1.2994267e-05	0.000130621194	0.00020924543	0.00011373774	0.000123226157	3.5478686e-05	8.4242995e-05	7.6437626e-05	0.000317634449	1.578888e-05	4.5018622e-05	6.28304e-05	6.8544045e-05	8.359422e-05	0.0001292453873	9.090419e-05	1.015186e-05	3.371027e-05	3.323854e-05	9.1132203e-05	0.000249635566	8.0452485e-05	6.8062527e-05	5.6780242e-05	2.90104e-06	7.3333882e-05	6.3051188e-05	6.287691e-05	6.3711432e-05	6.705147e-05	0.00017141001	5.7697575e-06	2.69625e-05	2.4173617e-05	4.9192413e-05	3.2560494e-05	6.4697579e-05	4.182975e-05	2.052155e-05	6.5046407e-05	8.3661488e-05	2.238577e-05	7.70735139e-05	3.9029447e-05	3.586606e-05	6.284978e-05	7.50571e-05	5.98235e-05	5.6857236e-05	0.0002057092	1.4760836e-05	0.000213068559	0.000192666657	0.00017567525	0.00011564677	0	0.00011632608	9.6764037e-05	9.155723e-05	4.537226e-05	2.35177418e-05	3.3353668e-05	0.000178063962	1.602792e-05	6.0140651e-05	2.36905e-05	0.000143966603	6.9125109e-05	0.00023232807	0.0002303880292	0.00010434477	1.89918e-05	7.7112888e-05	7.62047e-05	6.72332e-05	7.15697e-05	4.057071e-05	0	4.8724884e-05	4.20937431e-05	7.0277362e-05	2.6199225e-05	1.725549e-05	1.663264e-05	4.014222e-05	0.000196820908	6.725906e-06	0.000281921835	0.000241699089	3.2649065e-05	2.993794e-05	7.977528e-05	4.861445e-06	0.0002467084	0.0002010469529	5.5846255e-05	0.000329143407	5.4370011e-05	0.000189431582	4.67298748e-05	2.3979261e-05	0.00014424072	0.0001321271434	2.013151e-05	0.0001731983	0.000142147727	3.7804379e-05	2.9462424e-05	0.000145355712	0.00018899333	0.000172035061	8.0838938e-05	0.000244391801	5.840131e-06	3.472811e-05	4.5467421e-05	0.00015922035	2.960378e-05	2.8608653e-05	0.00010823769	0.000140199272	0.000111031159	8.6849187e-05	3.841074e-05	0.000139352669	2.646241e-05	4.7412066e-05	6.2088209e-05	2.0980463e-05	4.10258e-06	2.0272393e-05	1.4225867e-05	2.8053143e-05	2.3835432e-05	2.292918e-05	1.8075773e-05	8.167526e-05	4.590894e-05	3.0314618e-05	2.3327164e-05	5.0621706e-05	1.59653972e-05	4.7430127e-05	8.210778e-06	3.9362143e-05
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	k__Bacteria	3.77211253e-05	9.5346036e-05	1.7275683e-05	4.7302068e-05	4.4303995e-05	7.14989e-06	0.000189398737	5.1297392e-05	0.00014002738	0.00013202917	0.000142826811	0.000132422204	2.1814646e-05	3.242794e-05	5.5629498e-05	2.5275538e-05	1.887483e-05	8.1901255e-05	7.111642e-05	6.01224397e-05	6.2673766e-05	0.0003315014	3.40883e-05	7.77438e-07	5.928604e-06	8.609674e-06	1.219925e-05	0.000143496447	4.8764764e-05	8.79193e-05	1.9767358e-05	6.04395e-07	1.25322e-05	9.93114e-06	2.545191e-06	0.000278	4.69324e-05	1.2994267e-05	0.000130621194	0.00020924543	0.00011373774	0.000123226157	3.5478686e-05	8.4242995e-05	7.6437626e-05	0.000317634449	1.578888e-05	4.5018622e-05	6.28304e-05	6.8542145e-05	8.359422e-05	0.0001292453873	9.090419e-05	1.015186e-05	3.371027e-05	3.323854e-05	9.1132203e-05	0.000249635566	8.0452485e-05	6.8062527e-05	5.6780242e-05	2.90104e-06	7.3333882e-05	6.3051188e-05	6.287691e-05	6.3711432e-05	6.705147e-05	0.00017141001	5.7697575e-06	2.69625e-05	2.4173617e-05	4.9192413e-05	3.2560494e-05	6.4697579e-05	4.182975e-05	2.052155e-05	6.5046407e-05	8.3661488e-05	2.238577e-05	7.70735139e-05	3.9029447e-05	3.586606e-05	6.279748e-05	7.50571e-05	5.98235e-05	5.6857236e-05	0.0002057092	1.4760836e-05	0.000213068497	0.000192666657	0.00017567525	0.0001135159	0	0.00011632606	9.5464813e-05	9.155723e-05	4.537226e-05	2.35177418e-05	3.3353668e-05	0.000178063962	1.602792e-05	6.0140651e-05	2.36905e-05	0.000143966603	6.9125109e-05	0.00023232807	0.0002303880292	0.00010434477	1.89918e-05	7.7112818e-05	7.62047e-05	6.72332e-05	7.15697e-05	4.057071e-05	0	4.8724884e-05	4.20937431e-05	7.0277362e-05	2.6199225e-05	1.725549e-05	1.663264e-05	4.014222e-05	0.000196813668	6.725906e-06	0.000281921835	0.000241690029	3.2649065e-05	2.993794e-05	7.977528e-05	4.705445e-06	0.0002467084	0.0002010469529	5.4003495e-05	0.000329143407	5.4266681e-05	0.000189431582	4.66839048e-05	2.3979261e-05	0.00014424072	0.0001321271434	2.013151e-05	0.0001731983	0.000142147727	3.7804379e-05	2.9462424e-05	0.000145355712	0.00018899333	0.000172035061	8.0838938e-05	0.000244391801	5.840131e-06	3.472811e-05	4.5467421e-05	0.00015922035	2.960378e-05	2.8608653e-05	0.00010823769	0.000140199272	0.000111031159	8.6849187e-05	3.841074e-05	0.000139352669	2.646241e-05	4.7412066e-05	6.2088209e-05	2.0980463e-05	4.10258e-06	2.0272393e-05	1.4225867e-05	2.8053143e-05	2.3835432e-05	2.292918e-05	1.8075773e-05	8.167526e-05	4.590894e-05	3.0314618e-05	2.3327164e-05	5.0621706e-05	1.59653972e-05	4.7430127e-05	8.210778e-06	3.9362143e-05
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	k__Bacteria	4.26443e-06	0	0	0	0	0	8.577311e-05	0	0	2.133307e-05	1.1451376e-05	2.73752031e-05	2.420314e-06	0	0	0	7.65782e-06	4.56035376e-05	0	2.343061e-05	0	0	0	0	0	0	0	0	0	0	1.99944e-06	0	1.3299e-05	0	0	0.00016581	4.1523e-05	0	4.72286e-05	0	0	8.83396e-05	2.40175e-05	4.32444e-06	5.1316844e-05	0.000292609	0	0	2.998588e-05	2.79312279e-05	0	9.999903e-05	0	0	9.13638e-06	0	0	2.13801e-06	0	0	0	0	0	0	0	0	0	3.94752e-06	0	0	6.034995e-06	0	4.19683e-06	1.714854e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.0089e-05	0	2.04594e-05	0.000147924	0	7.57685e-05	0	7.05751e-05	5.03921e-05	5.85745e-05	0	9.053035e-06	2.29603e-05	2.023074603e-05	0	1.20267e-05	0	1.72665e-06	0	4.38556e-05	7.64780565e-05	4.95127e-06	0	5.40255e-06	0	0	0	0	0	0	0	0	0	0	0	1.02474e-05	0.0001375946019	0	0.000194672138	0.000156380674	7.00342e-06	2.89543e-06	4.26835e-05	0	0.000207554	0.000148222389	2.2469423e-05	0.000324338	1.6489816e-05	0.000159807	9.161236e-06	0	1.97523e-06	6.1467e-05	0	0.000102648	8.47954e-05	1.44496e-05	0	8.73658e-05	9.46249933e-05	6.93217632e-05	1.1220138e-05	0.000159668	0	9.47473e-06	0	0.000100491285	1.33588e-05	1.85179e-05	0	4.096671e-06	8.9260696e-05	6.82871e-05	1.24367e-05	0.000121981	1.52497e-05	3.50686e-05	4.51068e-05	0	0	0	1.29653e-06	1.90175e-06	0	1.0198e-05	4.20716e-06	2.11492e-05	0	1.809006e-05	2.2053153e-05	4.9866148e-05	1.199154e-05	5.321195e-06	0	0
PWY5F9-12: biphenyl degradation	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09345e-06	0	2.75175e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66-388: ceramide degradation by &alpha;-oxidation	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74459e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66-389: phytol degradation	k__Bacteria	2.67636e-06	0	4.92414e-07	0	0	0	9.07407e-05	0	0	2.629633e-06	1.27665e-06	5.1841155e-06	0	0	6.73677e-07	0	1.20866e-05	2.287619e-05	0	1.5059216e-05	0	0	0	0	0	0	0	0	0	0	1.75404e-06	0	9.14553e-06	0	0	0.0001606651337	4.46036e-05	5.64943e-06	2.26299e-06	0	2.19411e-06	8.18282e-05	1.26773e-05	0	5.37335082e-05	8.17349e-05	0	2.37771e-06	1.7750775e-05	2.6590761e-05	7.816781e-07	5.69108136e-05	8.63289e-07	0	1.32383e-05	0	1.3645e-05	1.78325e-06	8.55579e-06	5.67835e-06	0	0	1.38072e-05	0	2.16273e-06	0	0	0	1.07232e-06	0	1.35594e-05	0	4.4872555e-06	3.679516e-05	0	0	0	0	2.28182e-06	0.000114357	0	0	0	0	0	0	0	0	0.00012696	2.82546e-05	0	1.93434e-05	0	1.1611e-05	2.64019e-05	4.674325e-05	0	1.694429e-05	1.89283e-05	0	0	1.33756e-05	0	3.42723e-06	0	1.01135061e-05	4.42421068e-05	5.86572e-06	0	1.39151e-06	0	0	0	0	0	0	6.10521e-07	0	0	4.18904e-06	8.64944e-07	1.565703e-05	7.2424948e-05	0	2.970089e-05	3.484886e-05	1.39418371e-05	2.74024e-06	5.26507811e-05	0	0.000242847	2.32442e-05	2.60073e-05	0.000353223	1.43157256e-05	0.000179955	1.4143325e-05	1.19244e-06	2.23191e-05	0.0001022611024	0	0.000161142161	2.27285e-05	1.73171e-05	0	5.237593e-05	0.0001580014672	0.0001174557417	6.68933e-06	2.89949e-05	9.11402e-07	8.54648e-06	0	6.134983e-05	1.336084e-06	1.98731e-05	0	1.8548363e-05	4.894025e-05	3.54423e-05	9.60717e-06	8.05632e-05	1.00952e-05	1.87114e-05	2.3008427e-05	5.77207e-06	6.10617e-07	2.59875e-06	1.1948e-07	1.756523e-06	5.28981e-07	8.26932e-06	1.491672e-06	1.68417e-05	0	1.053913e-06	7.151976e-06	1.925372e-05	1.375054e-06	0	0	0
PWY66-389: phytol degradation	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64887e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2482e-07	0	8.53024e-06	0	1.0744e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4075e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66-398: TCA cycle III (animals)	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78658e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
